ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1788002064672160,"The son of a police officer, and father to another, Representative Tom Patton fights to keep Cuyahoga County safe.  The son of a police officer and father to another representative Tom Patton fights to keep Cuyahoga County safe by partnering with police and enforcing our laws a proven fighter protecting Cuyahoga County. Let's keep Tom patent our state representative. Tom Patton for Ohio House Friends of Tom Patton tompattonoh.com A Proven Fighter Protecting Cuyahoga County ",0,0,0,0,0,0,0,1,1
x_2703293283215773,DC Liberals want Jon Ossoff to help them pack the courts with anti-gun activists. Defeat Jon Ossoff.  DC liberals want him to help them pack this defeat John Asif. NRA Institute for Legislative Action NRA Victory Fund https://www.nrapvf.org/  ,0,0,0,0,0,0,0,1,0
x_1216330048746085,"""Without the ACA, I'm living on borrowed time."" Millions of Americans depend on the health care law Trump wants to repeal.  We have the ACA. I'm living on borrowed time and my children who were born with kidney problems could be left uninsurable for life because of some people born with.  We've had to live with the fear of knowing that forces within our own government wants to take away. The protections keeps alive. The 'Gander Newsroom Courier Newsroom, Inc. gandernewsroom.com  ",0,0,0,0,0,0,0,1,1
x_1002705966859663,"Joe Biden's Plan to invest in Black America includes:     ✅ $15,000 credit to first time home buyers.   ✅ Drive BILLIONS of dollars towards Black owned businesses.   ✅ Equal pay, labor rights, and safer workplaces for Black workers.   ✅ Invest $5 billion in HBCUs.   Joe has a plan to invest in us.  Joe Biden has a plan to invest in Black owned businesses. Black homeownership black workers black Futures in Black America as America's next president. He'll invest in US Unite the Country UNITE THE COUNTRY unitethecountry.com Joe Biden Cares About Black Futures Joe Biden has a plan to invest in Black America",0,0,0,0,0,0,0,1,0
x_2634425220141150,"Every American, whether Black, white, or Asian, wants to feel empowered. It may feel like our political system is broken, but it can change if we step up. It’s more important than ever to vote and elect leaders like Joe Biden who care about our communities and our futures. Will you take the pledge today? f  SEIU Nevada SEIU Political and Education Action Fund, seiu.org. Not authorized by any candidate or candidate's committee. fb.me Pledge to vote for Joe Biden >>>  ",0,0,0,1,0,0,1,0,1
x_323722382257172,"With Election Day just a few weeks away, my team just released our first television ad.  I hope you can take a thirty seconds to watch it and chip in a few bucks to help us keep it running.  We stand for our country, we stand for the Constitution, we stand for freedom, and individual living life, for our children and our families, cuz he stands with us. Because he stands with us and I approve this message. Jim Jordan for Congress JIM JORDAN FOR CONGRESS secure.electjimjordan.com Jim Jordan for Congress Please contribute today!",1,0,0,0,0,0,0,0,0
x_1003968500064870,"JFK was the last Democrat to win the presidency without winning the state of Ohio. It’s a critical battleground state because of its huge number of electoral votes. Unfortunately, we just received a brand new poll showing Trump up +5 in Ohio. We have to turn those numbers around, and the best way we know how is to increase our outreach and advertising. Can you contribute $10 right now to help us win Ohio, defeat Trump, and beat the GOP up and down the ballot? Anything you can give right now makes a big difference heading into the final weeks. JOEBIDEN.COM/VICTORY TRUMP +5 in Ohio RUSH A $10 DONATION  Joe Biden BIDEN VICTORY FUND secure.actblue.com Close the Gap | Contribute Now We rely on grassroots donations. Donate at JoeBiden.com/victory.",1,0,0,0,0,0,0,0,0
x_356322092402886,"SB335 would have created the largest tax cut in WV history.  My name's Robert Carnes, and I'm running for West. Virginia state senate in 2017 are Democrat, Governor proposed, the largest tax increase in West Virginia history. 450 million dollars as the chair of the Senate tax reform. Proposal largest tax cut in personal income tax in the state of West Virginia. Going to create a better future for our children. I'm Robert Carnes and I approve this message. Senator Robert Karnes Robert Lee Karnes robertkarnes.com What was SB 335? The largest tax cut in WV history. ",0,0,0,0,0,0,0,1,1
x_1096661127417024,🇺🇸 Show Support for President Trump ✔️ Back The Blue Trump 2020 Flag 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA TRUMP 2020 LIMITED Edition TRUMP 2020 BACK THE BLUE  Republican Dogs Republican Dogs republicandogs.com TODAY ONLY $9.95! Limited Edition Trump Blue Line Flag,0,0,1,0,0,0,0,0,0
x_351039936121258,Donald Trump boasts about the beautiful stock market because he only cares about himself and his rich friends. The real measure of economic well-being is felt much closer to home. It's whether or not families can keep up with their bills and have a little left over. It's whether our kids have the opportunity to realize their dreams. Pennsylvania needs a real leader who has a plan for COVID relief and economic recovery — and cares about us. Pennsylvania families can count on Joe Biden.   AFT - American Federation of Teachers American Federation of Teachers iwillvote.com  ,0,0,0,0,0,0,0,1,1
x_2598993090410761,"Biden, Schumer, and their D.C. radicals are counting on Cal Cunningham to help them dismantle your gun rights. Defend your rights. Defeat Cal Cunningham.  You're right to self-defense is on the ballot defend your rights defeat Kel Cunningham. NRA Institute for Legislative Action NRA Victory Fund https://www.nrapvf.org/  ",0,0,0,0,0,0,0,1,1
x_1224579954558534,"🎉 Do you want to know your future? 🎉  I mean, like c’mon, who wouldn’t?🤔  ✅LET DONALD TRUMP TELL YOU YOUR FUTURE – Will your future be great again? Just ask President Predicto! His uncanny knowledge of the future will make your jaw drop, as he talks back to you to answer your YES or NO questions.🇺🇸  ✅AMAZING audio quality! It's like having the President in the same room with you!🇺🇸  ✅BRILLIANT! Trump’s REAL VOICE reveals your destiny, Trump Style! 🇱🇷  ✅EXCITING!  You'll be in awe of President Predicto’s mystical powers with 25 possible answers.🇺🇸  ✅FUNNY! As a fortune teller, only President Predicto can foresee what your future will hold, so get ready for some comical, spine-tingling surprises.🇺🇸  ✅SUPERIOR PERFORMANCE! Batteries Included permits you to listen to Trump talk the moment he arrives!🇺🇸  President predict. Oh, should I propose to my girlfriend?  Should I quit my job and start my own business? Well, I accomplish my goals in life.  Am I the smartest person in the world? No, next question. Will I have a happy life?  I'm going to see what happens going to be exciting. Trump Talking Roberto None Lugo ourfriendlyforest.com 🇺🇸Your Future Awaits!👉 ",0,0,1,0,0,0,0,1,0
x_1690082884483522,"Of course Black lives matter, but Black Lives Matter Inc. is not about saving Black lives. It’s about killing the American way of life, destroying the traditional family, and replacing free markets with communism. Yet Joe Biden and Gary Peters bend a knee to their agenda.  Black lives Matter Incorporated is not about saving black lives Capitol Hill organized protest Zone yet another shooting overnight. It's about killing the American way of life the two people hit teenagers and one of them is dead tonight. It's about destroying our churches.  I was just at the st. Louis statue to pray Saturday when he was assaulted black lives matter is about replacing free markets with socialism and color blindness with racialism.  Black lives matter is about eliminating our police force dismantle disband abolish and police the teaching our children that America is evil and if they don't get their way, if this country doesn't give us what we want. Then we will burn down this system. We need leaders who will stand up to the harmful agenda of black lives matter Inc Democrats like Joe Biden and Senator Gary Peters been Danny to their agenda.  We deserve better. American Principles Project AMERICAN PRINCIPLES PROJECT PAC app-pac.com Defend America from Radical Communism ",0,0,0,0,0,0,0,1,1
x_1185309485186978,"Claudia Tenney is looking out for corporate special interests -- NOT for upstate New York.   💸  In Congress, she took campaign money from the insurance industry, then voted for measures to increase our healthcare costs.   💸  She also gave her corporate donors billions in tax breaks while threatening Medicare and Social Security.  Claudia Tenney put special interests first and Upstate New York last when she was in Congress 10. He took more than 160,000 from the insurance industry voted to increase our health care costs gave who corporate donors tens of billions in tax breaks and risks are Medicare and Social Security corporate Claudia. Teddy wants to go back to Washington to help her corporate special interests and hurt Upstate New York. Don't let her do it again. Claudia Tenney: In the pocket of corporate special interests DCCC corporateclaudiatenney.com Claudia Tenney: In the pocket of corporate special interests ",0,0,0,0,0,0,0,1,1
