pd_id,wmptempid,date_wmpcoded,page_name,funding_entity,search_terms,search_type,search_status,search_notes,notinaggreport,wmp_office,wmp_spontype_unclear,wmp_spontype,wmp_spontypelong,wmp_grouptype,wmp_govtorcand,wmp_notes,page_name_url,othernotes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag_2022,sponsor_cmag_2020,sponsor_cmag_2018,wmp_multisponsor,wmp_multiflag,wmp_fbapp,wmpid,pres_fecid,pres_cycle,sen_fecid,sen_cycle,hse_fecid,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,db_cycle,db_party,db_id,NIMP_personid,db_cdstatus,db_state,db_office,wmp_pres,wmp_sen,wmp_hse,wmp_gov,wmp_db,cmte_fecid,cmte_party,party_all,matchtype,matchtypemore,disclosure,wmp_disagree,pd_id_match,ontv2022_withother,old_name,ontv2022,min_date,sponsor_bywmp,online_advertiser_name,id,typetext_display,outgrptype,outgrptype2,candname,candname2,feccmteid,feccmteid2,catshort,catshort2,pagenamematch,party,party2,party_final,suppopp,suppopp2,mark,notes,amount_spent,number_of_ads,dedupeorgmatch,dbmatch,dbmatch2,blio,blio2,candgender,candgender2,candrace,candrace2,cid,cid2,confidence,discdate,discdate2,disclose,disclose2,ein,ein2,enddate,enddate2,industry,industry2,orgid,orgid2,realcode,realcode2,ultorg,ultorg2,viewpt,viewpt2,viewpt_final,fec_compare,crp_candidate_name,fbentity_2020,type_cmag,type_scsp
pd-100234175181111-3,21667,10/4/2022,Puneet for Lt. Governor,Punnet for Lieutenant Governor,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100234175181111,,0,"AHLUWALIA, PUNEET",,"AHLUWALIA, PUNEET","AHLUWALIA, PUNEET","AHLUWALIA, PUNEET",,0,0,0,,,,,,,,,,,,,,,,,2021,REP,,.,,VA,LIEUTENANT GOVERNOR,0,0,0,0,1,,,REP,,,,,,0,Puneet for Lt. Governor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100234175181111-1,16436,11/11/2021,Puneet for Virginia,Puneet Ahluwalia,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100234175181111,,0,"AHLUWALIA, PUNEET",,"AHLUWALIA, PUNEET","AHLUWALIA, PUNEET","AHLUWALIA, PUNEET",,0,0,0,,,,,,,,,,,,,,,,,2021,REP,,.,,VA,LIEUTENANT GOVERNOR,0,0,0,0,1,,,REP,,,,,,0,Puneet for Lt. Governor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-100234175181111-2,22650,10/4/2022,Puneet for Lt. Governor,Puneet for Lt. Governor,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100234175181111,,0,"AHLUWALIA, PUNEET",,"AHLUWALIA, PUNEET","AHLUWALIA, PUNEET","AHLUWALIA, PUNEET",,0,0,0,,,,,,,,,,,,,,,,,2021,REP,,.,,VA,LIEUTENANT GOVERNOR,0,0,0,0,1,,,REP,,,,,,0,Puneet for Lt. Governor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107606988504982-1,23657,11/10/2022,Aileen Abrams for CT State Representative 2022 -78th district,Aileen for the 78th,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107606988504982,,0,,,AILEEN FOR THE 78TH,AILEEN FOR THE 78TH,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,CT,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107941857741972-1,24709,11/10/2022,Aileen Abrams for CT State Representative -78th district,Aileen for the 78th,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107941857741972,,0,,,AILEEN FOR THE 78TH,AILEEN FOR THE 78TH,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,CT,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-2357164884295813-2,23890,11/10/2022,Representative Aimee Adatto Freeman,Aimee Adatto Freeman Campaign,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/2357164884295813,,0,,,AIMEE ADATTO FREEMAN CAMPAIGN,AIMEE ADATTO FREEMAN CAMPAIGN,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,Aimee Adatto Freeman,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100552562649475-1,23903,11/10/2022,Aisha Farooqi,Aisha M Farooqi for State Representative,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100552562649475,,0,,,AISHA M FAROOQI FOR STATE REPRESENTATIVE,AISHA M FAROOQI FOR STATE REPRESENTATIVE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1459676344160500-2,20480,9/5/2022,Aisha Wahab,Aisha Wahab for State Senate,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/1459676344160500,,0,AISHA WAHAB FOR STATE SENATE,,AISHA WAHAB FOR STATE SENATE,AISHA WAHAB FOR STATE SENATE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-141972426677848-3,28036,11/11/2022,Dr. Akilah Weber,Akilah Weber For State Assembly,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/141972426677848,,0,,,AKILAH WEBER FOR STATE ASSEMBLY,AKILAH WEBER FOR STATE ASSEMBLY,,,0,0,0,,,,,,,,,,,,,,,,,,DEM,,,,CA,,0,0,0,0,1,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-472811836234923-1,7269,11/11/2021,Fred Akshar,Fred Akshar For Our Future,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/472811836234923,,0,"AKSHAR II, FREDERICK J",,"AKSHAR II, FREDERICK J","AKSHAR II, FREDERICK J","AKSHAR II, FREDERICK J",,0,0,0,,,,,,,,,,,,,,,,,2022,REPUBLICAN,290521,14004628,,NY,SENATE DISTRICT 052,0,0,0,0,1,,,REP,PFB match,PFB match,,0,,0,,0,,FRED AKSHAR FOR OUR FUTURE,Fred Akshar For Our Future,6077,NA,NA,NA,NA,NA,,NA,NA,NA,NA, ,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,     ,NA,,NA,NA,NA,,2,,1,,
pd-472811836234923-4,21516,10/4/2022,Fred Akshar,Akshar For Sheriff,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/472811836234923,,0,"AKSHAR II, FREDERICK J",,"AKSHAR II, FREDERICK J","AKSHAR II, FREDERICK J","AKSHAR II, FREDERICK J",,0,0,0,,,,,,,,,,,,,,,,,2022,REPUBLICAN,290521,14004628,,NY,SENATE DISTRICT 052,0,0,0,0,1,,,REP,PFB match,PFB match,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-349688582215473-2,19575,9/5/2022,Alan Seabaugh for State Senate,Alan Seabaugh for State Senate,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/349688582215473,,0,ALAN SEABAUGH FOR STATE SENATE,,ALAN SEABAUGH FOR STATE SENATE,ALAN SEABAUGH FOR STATE SENATE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-110353478192227-1,23533,11/10/2022,Alan Yarbrough for State Representative,Alan Yarbrough for State Representative,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/110353478192227,,0,,,ALAN YARBROUGH FOR STATE REPRESENTATIVE,ALAN YARBROUGH FOR STATE REPRESENTATIVE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-203479353794440-4,25666,11/10/2022,Jackson for State House,Alaskans for Jackson,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/203479353794440,,0,,,ALASKANS FOR JACKSON,ALASKANS FOR JACKSON,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-102928458617585-1,25173,11/10/2022,Tonkay for Montana House District 82,ALDEN FOR MONTANA,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/102928458617585,,0,,,ALDEN FOR MONTANA,ALDEN FOR MONTANA,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,MT,,0,0,0,0,1,,,MISSING,,,,,,0,Tonkay for Montana House District 98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-105689391981156-1,23401,11/10/2022,Alejandro Arrieta for Texas State Representative District 103,Alejandro Arrieta for State Representative District 103,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/105689391981156,,0,,,ALEJANDRO ARRIETA FOR STATE REPRESENTATIVE DISTRICT 103,ALEJANDRO ARRIETA FOR STATE REPRESENTATIVE DISTRICT 103,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,TX,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-101171672433093-2,23377,11/10/2022,Alejandro for Iowa Senate,ALEJANDRO MURGUIA-ORTIZ FOR IOWA SENATE,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/101171672433093,,0,,,ALEJANDRO MURGUIA-ORTIZ FOR IOWA SENATE,ALEJANDRO MURGUIA-ORTIZ FOR IOWA SENATE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,IA,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100232185472869-1,23992,11/10/2022,Alen Tomczak For Florida House,"Alen Tomczak, Republican, For State Representative",,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100232185472869,,0,,,"ALEN TOMCZAK, REPUBLICAN, FOR STATE REPRESENTATIVE","ALEN TOMCZAK, REPUBLICAN, FOR STATE REPRESENTATIVE",,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,FL,,0,0,0,0,1,,,MISSING,,,,,,0,Alen Tomczak,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107933015024627-2,25293,11/10/2022,Berlanga for Texas House,ALENA GUTIERREZ-BERLANGA,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107933015024627,,0,,,ALENA GUTIERREZ-BERLANGA,ALENA GUTIERREZ-BERLANGA,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,TX,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109942097197511-1,19578,9/5/2022,Aleta Borrud for MN Senate,Aleta Borrud for Minnesota Senate,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/109942097197511,,0,ALETA BORRUD FOR MINNESOTA SENATE,,ALETA BORRUD FOR MINNESOTA SENATE,ALETA BORRUD FOR MINNESOTA SENATE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,MN,,0,0,0,0,1,,,MISSING,,,,,,0,Aleta Borrud for MN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107583855156162-1,28736,11/14/2022,Joe Benning for Lt. Governor,Alex Charles Mccracken,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107583855156162,,0,,,ALEX CHARLES MCCRACKEN,ALEX CHARLES MCCRACKEN,,,0,0,0,,,,,,,,,,,,,,,,,,REP,,,,VT,,0,0,0,0,1,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-106197005252344-1,19871,9/5/2022,Alex Dominguez for Texas Senate,Alex Dominguez Campaign,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/106197005252344,,0,ALEX DOMINGUEZ CAMPAIGN,,ALEX DOMINGUEZ CAMPAIGN,ALEX DOMINGUEZ CAMPAIGN,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,TX,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-571320263216603-3,23062,11/10/2022,Alex Garza for State Representative,Alex Garza for State Representative,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/571320263216603,,0,,,ALEX GARZA FOR STATE REPRESENTATIVE,ALEX GARZA FOR STATE REPRESENTATIVE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100443865787978-1,28002,11/11/2022,Alexandra del Moral Mealer for Harris County Judge,Alex Mealer for Judge,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100443865787978,,0,,,ALEX MEALER FOR JUDGE,ALEX MEALER FOR JUDGE,,,0,0,0,,,,,,,,,,,,,,,,,,REP,,,,TX,,0,0,0,0,1,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-395517961306619-1,23061,11/10/2022,Alex Riley,"Alex Riley for State Representative, Rose Clark, Treasurer",,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/395517961306619,,0,,,"ALEX RILEY FOR STATE REPRESENTATIVE, ROSE CLARK, TREASURER","ALEX RILEY FOR STATE REPRESENTATIVE, ROSE CLARK, TREASURER",,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,Alex Riley for State Representative,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1549595805368557-1,22734,10/4/2022,Scott Alexander for Indiana State Senate,Committee to Elect Scott Alexander,senate,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/1549595805368557,,0,,,"ALEXANDER, SCOTT","ALEXANDER, SCOTT",,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,IN,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-102442399164092-1,22846,10/17/2022,Alexis Calatayud for State Senate District 38,Alexis Calatayud for State Senator,senate,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/102442399164092,,0,,,ALEXIS CALATAYUD FOR STATE SENATOR,ALEXIS CALATAYUD FOR STATE SENATOR,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-111507257848743-1,19929,9/5/2022,Alexis Gevanter for State Senate,ALEXIS GEVANTER FOR STATE SENATE,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/111507257848743,,0,ALEXIS GEVANTER FOR STATE SENATE,,ALEXIS GEVANTER FOR STATE SENATE,ALEXIS GEVANTER FOR STATE SENATE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,Alexis Gevanter for Connecticut,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-105686877667943-1,20291,9/5/2022,Ali Rabe for Idaho State Senator District 16,Ali for Idaho,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/105686877667943,,0,ALI FOR IDAHO,,ALI FOR IDAHO,ALI FOR IDAHO,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,ID,,0,0,0,0,1,,,MISSING,,,,,,0,Ali Rabe for Idaho State Senator District 17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-103709314531912-1,26087,11/10/2022,Alicia Barnes for the Maine House,Alicia Barnes for Maine House District 66,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/103709314531912,,0,,,ALICIA BARNES FOR MAINE HOUSE DISTRICT 66,ALICIA BARNES FOR MAINE HOUSE DISTRICT 66,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,ME,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-103064999100788-1,23055,11/10/2022,Alicia Gregg for NH State Representative,Alicia Gregg Citizens For,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/103064999100788,,0,,,ALICIA GREGG CITIZENS FOR,ALICIA GREGG CITIZENS FOR,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,NH,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-114324901257434-1,23951,11/10/2022,Alicia St. Germaine for State Representative District 62,Alicia St. Germaine,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/114324901257434,,0,,,ALICIA ST. GERMAINE,ALICIA ST. GERMAINE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107561165261218-2,23575,11/10/2022,Alina Garcia for Florida State Representative,Alina Garcia,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107561165261218,,0,,,ALINA GARCIA,ALINA GARCIA,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,FL,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107561165261218-1,24140,11/10/2022,Alina Garcia for Florida State Representative,"Alina Garcia, Republican, for State Representative, District 115",,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107561165261218,,0,,,"ALINA GARCIA, REPUBLICAN, FOR STATE REPRESENTATIVE, DISTRICT 115","ALINA GARCIA, REPUBLICAN, FOR STATE REPRESENTATIVE, DISTRICT 115",,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,FL,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-110927551039522-1,19582,9/5/2022,Riggs for NYS Senate,Alisha Lillian Riggs,,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/110927551039522,,0,ALISHA LILLIAN RIGGS,,ALISHA LILLIAN RIGGS,ALISHA LILLIAN RIGGS,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,NY,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1593027961014790-2,23490,11/10/2022,Vermont State Senator Alison Clarkson,Alison Clarkson for State Senate,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/1593027961014790,,0,,,ALISON CLARKSON FOR STATE SENATE,ALISON CLARKSON FOR STATE SENATE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,VT,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-102843638967274-1,24558,11/10/2022,Lilian Jiménez for State Representative,All In With Lilian,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/102843638967274,,0,,,ALL IN WITH LILIAN,ALL IN WITH LILIAN,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-126357934012-3,27929,11/11/2022,Allan Kittleman,ALLAN KITTLEMAN FRIENDS OF,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/126357934012,,0,,,ALLAN KITTLEMAN FRIENDS OF,ALLAN KITTLEMAN FRIENDS OF,,,0,0,0,,,,,,,,,,,,,,,,,,REP,,,,MD,,0,0,0,0,1,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1083734181761882-2,25016,11/10/2022,Allen Chesser for NC House,Allen Chesser for NC House,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/1083734181761882,,0,,,ALLEN CHESSER FOR NC HOUSE,ALLEN CHESSER FOR NC HOUSE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,NC,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1083734181761882-3,25661,11/10/2022,Allen Chesser for NC House,ALLEN CHESSER FOR NC HOUSE,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/1083734181761882,,0,,,ALLEN CHESSER FOR NC HOUSE,ALLEN CHESSER FOR NC HOUSE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,NC,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-105081531138133-2,11253,11/11/2021,Karl Allen For Senate 7,Karl Allen for Senate 7,senate,,"Not a match, despite search hit",,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/105081531138133,,0,"ALLEN, KARL B",,"ALLEN, KARL B","ALLEN, KARL B","ALLEN, KARL B",,0,0,0,,,,,,,,,,,,,,,,,2022,DEMOCRATIC,287989,.,,SC,SENATE DISTRICT 007,0,0,0,0,1,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-107099860920677-1,16532,11/11/2021,Lance Allen for VA,Lance Allen for Virginia,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/107099860920677,,0,"ALLEN, LANCE",,"ALLEN, LANCE","ALLEN, LANCE","ALLEN, LANCE",,0,0,0,,,,,,,,,,,,,,,,,2021,REP,,.,,VA,LIEUTENANT GOVERNOR,0,0,0,0,1,,,REP,,,,,,0,Lance Allen for Lt. Governor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-100857228331847-1,16270,11/11/2021,Alliegro Campaign,Mark C Alliegro,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100857228331847,,0,"ALLIEGRO, MARK",,"ALLIEGRO, MARK","ALLIEGRO, MARK","ALLIEGRO, MARK",,0,0,0,,,,,,,,,,,,,,,,,2022,REPUBLICAN,299294,.,,NH,HOUSE DISTRICT GRAFTON 007,0,0,0,0,1,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-109007911811610-1,26622,11/10/2022,Allison Gorman for TN House District 26,Allison Gorman for TN House,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/109007911811610,,0,,,ALLISON GORMAN FOR TN HOUSE,ALLISON GORMAN FOR TN HOUSE,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,TN,,0,0,0,0,1,,,MISSING,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100259695614144-1,30477,11/18/2022,Allison Miller for State Attorney,"Allison Miller, Democrat for State Attorney, 6th Judicial Circuit",,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/100259695614144,,0,,,"ALLISON MILLER, DEMOCRAT FOR STATE ATTORNEY, 6TH JUDICIAL CIRCUIT","ALLISON MILLER, DEMOCRAT FOR STATE ATTORNEY, 6TH JUDICIAL CIRCUIT",,,0,0,0,,,,,,,,,,,,,,,,,,DEM,,,,,,0,0,0,0,1,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-365023444350632-1,23805,11/10/2022,State Representative Allison Tant,Allison Tant for State House District 9,,,,,0,down ballot,0,campaign,campaign,,1,,https://www.facebook.com/365023444350632,,0,,,ALLISON TANT FOR STATE HOUSE DISTRICT 9,ALLISON TANT FOR STATE HOUSE DISTRICT 9,,,0,0,0,,,,,,,,,,,,,,,,,,MISSING,,,,,,0,0,0,0,1,,,MISSING,,,,,,0,Allison Tant,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
