"cid","ad_id","race","sponsor_type","total_spend","page_name","funding_entity","ad_creative_body","ad_creative_link_caption","ad_creative_link_title","ad_creative_link_description","asr_text","ocr_text","checksum","ad_snapshot_url"
"cid_2024_48868","x_1619091378636824","senate","noncandidate",247.5,"NRSC","NRSC","","[secure.winred.com]","","","","President Trump is setting attendance records ALL ACROSS THE NATION . O EPIC Trump Rally News To : Patriot Week after week , rally after rally , President Trump is setting attendance records ALL ACROSS THE NATION . The American people are truly fired up to Make America Great Again . Friend , if President Trump came to your hometown for his next rally , would you show up ? YES >>> NO >>> We want to make sure there's space for you in the very front row , friend . You've stood by President Trump and America First Republicans since DAY ONE . Submit your response in the NEXT HOUR to tell us whether or not you would attend a rally for President Trump in your city . >> Thank you , NRSC HQ SUBMIT YOUR RESPONSE >> PAID FOR BY THE NRSC | President Trump is setting attendance records ALL ACROSS THE NATION . O EPIC Trump Rally News To : Patriot Week after week , rally after rally , President Trump is setting attendance records ALL ACROSS THE NATION . The American people are truly fired up to Make America Great Again . Friend , if President Trump came to your hometown for his next rally , would you show up ? YES >> NO >> We want to make sure there's space for you in the very front row , friend . You've stood by President Trump and America First Republicans since DAY ONE . Submit your response in the NEXT HOUR to tell us whether or not you would attend a rally for President Trump in your city . >> Thank you , NRSC HQ SUBMIT YOUR RESPONSE >> PAID FOR BY THE NRSO | President Trump is setting attendance records ALL ACROSS THE NATION . ALL ACROSS THE NATION . O EPIC Trump Rally News To : Patriot Week after week , rally after rally , President Trump is setting attendance records ALL ACROSS THE NATION . The American people are truly fired up to Make America Great Again . Friend , if President Trump came to your hometown for his next rally , would you show up ? YES >> NO >>> We want to make sure there's space for you in the very front row , friend . You've stood by President Trump and America First Republicans since DAY ONE . Submit your response in the NEXT HOUR to tell us whether or not you would attend a rally for President Trump in your city . >> Thank you , NRSC HQ SUBMIT YOUR RESPONSE >> PAID FOR BY THE NRSC | President Trump is setting attendance records ALL ACROSS THE NATION . O EPIC Trump Rally News To : Patriot Week after week , rally after rally , President Trump is setting attendance records ALL ACROSS THE NATION . The American people are truly fired up to Make America Great Again . Friend , if President Trump came to your hometown for his next rally , would you show up ? YES >> NO >> We want to make sure there's space for you in the very front row , friend . You've stood by President Trump and America First Republicans since DAY ONE . Submit your response in the NEXT HOUR to tell us whether or not you would attend a rally for President Trump in your city . >> Thank you , NRSC HQ SUBMIT YOUR RESPONSE >> PAID FOR BY THE NRSC","f83cebbe73e6c53dd3e4b3f651b5e26d3886050b9ec1ac3b544a106b587fd448","https://www.facebook.com/ads/library/?id=1619091378636824"
"cid_2024_49179","x_1627625591425633","senate","candidate",6499,"Colin Allred","COLIN ALLRED FOR SENATE","[We just saw a poll that showed 48% of voters approve of Ted Cruz. Is that right? Let us know what you think:]","[surveys.signforgood.com]","[Do you approve of Ted Cruz?]","[Let us know where you stand before midnight!]","","LIVE POLL : Do you approve of Ted Cruz ? NO ! Yes PAID FOR BY COLIN ALLRED FOR SENATE","5fad6315ed8a7853f9338a6a747e372bff5d1c5c0a7cb8485dbee1e842790258","https://www.facebook.com/ads/library/?id=1627625591425633"
"cid_2024_49277","x_1631063090807748","house","candidate",2749.5,"Lauren Underwood for Congress","LAUREN UNDERWOOD FOR CONGRESS","[Lauren Underwood is a rising star in the Democratic Party. As a fierce healthcare advocate and a voice for the next generation–she’s already influencing the direction of the party, as she brings a bold vision to the table.]","[nytimes.com]","[See How Lauren Underwood Is Right at Home in Chicago]","[The congresswoman is in her home city, and has been a selfie magnet for sorority sisters and young Democrats.]","","","5bda9f908fe08dea0c8e1f6b85c32fcd8bc633c6d9be26e7f7b88330194d0eef","https://www.facebook.com/ads/library/?id=1631063090807748"
"cid_2024_495","x_1082147366941874","house","candidate",5444.5,"Alexandria Ocasio-Cortez","Alexandria Ocasio-Cortez for Congress","[Donald Trump has never punched a clock in his life.  He's never wiped down a table in his life.  He's never had to fix his own car.  He's never struggled to make ends meet.  He does not know what it means to check your paycheck every week to see what you've got left.  So when Trump attacks Alexandria as 'just a young girl,' we know what really scares him: She comes from a low-income background and is one of just a few working-class people elected to Congress. That makes a lot of classist, ageist, misogynist, and racist people — such as Donald Trump — mad.  They're terrified because AOC has built something they can't control: a movement powered by people, not corporate money. A movement proving you don't need a golden escalator or a McDonald's costume to understand policy and fight for change.  When Trump dismisses her as 'an average student at best,' he's not just attacking AOC. He's attacking every working person who dares to lead. Every young person who dreams big. Every woman who speaks truth to power.  But here's what Trump doesn't understand: Each dismissive comment just proves how much they fear what this movement is building. Because while they're busy underestimating AOC, we're building transformative change — from Medicare for All to democratizing fundraising power in politics.  AOC doesn't have corporate PACs or billionaire donors. The average donation to her campaign is just $19 - from people who know what it means to check their paycheck every week. That's what scares them most – that we can build real power, together, without owing anything to the big money interests.  Chip in $19 today to show Trump what really scares him – grassroots power that can't be bought or bullied.  When they attack with insults, we respond with action. When they underestimate us, we organize. And when they try to dismiss us, we prove them wrong.]","[secure.actblue.com]","[Trump attacked us. Again. Donate to AOC →]","[Alexandria is fighting for progressive policies that can help create social, racial, and economic justice for all. That's why she's taking $0 from corporations and lobbyists and is relying on the grassroots to power her campaign.]","","Acyn → @Acyn Trump : AOC .. young girl ... she never even studied the environment in college .. average student at best GREENSBORO , NC 7:34 pm ET ***** LIVE 4:34 pm PT TEXT NC ***** TO 88022 LIVE 4:34 pm PT TEXT NC TO 88022 LIVE 4:34 pm PT TRUMP C - SPAN The green news scam , you know 2024 * 0:13 2024 PAID FOR BY ALEXANDRIA OCASIO - CORTEZ FOR CONGRESS | Acyn @Acyn Trump : AOC .. young girl ... she never even studied the environment in college .. average student at best GREENSBORO , NC 7:34 pm ET TEXT NC TO 88022 LIVE 4:34 pm PT TRUMP C - SPAN The green news scam , you know 2024 * 0:13 MASS AMERICA 2024 GREAT AGAIN PAID FOR BY ALEXANDRIA OCASIO - CORTEZ FOR CONGRESS | Acyn⭑ @Acyn Trump : AOC .. young girl ... she never even studied the environment in college .. average student at best GREENSBORO , NC 7:34 pm ET TEXT NC ***** TO 88022 LIVE 4:34 pm PT TRUMP C - SPAN The green news scam , you know 2024 * MAKE AMERICA 2024 GREAT AGAIN 0:13 MAKE AMERICA 2024 GREAT AGAIN BD PAID FOR BY ALEXANDRIA OCASIO CORTEZ FOR CONGRESS | Acyn → @Acyn Trump : AOC .. young girl ... she never even studied the environment in college .. average student at best GREENSBORO , NC 7:34 pm ET TEXT NC ***** TO 88022 LIVE 4:34 pm PT TRUMP C - SPAN The green news scam , you know 2024 * 0:13 MARE AMERICA 2024 GREAT AGAIN PAID FOR BY ALEXANDRIA OCASIO - CORTEZ FOR CONGRESS | Acyn → @Acyn Trump : AOC .. young girl ... she never even studied the environment in college .. average student at best GREENSBORO , NC 7:34 pm ET TEXT NC TO 88022 LIVE 4:34 pm PT TRUMP C - SPAN 0:13 news scam , you know C - SPAN The green news scam , you know 2024 * 0:13 MARS AMERICA 2024 GREAT AGAIN PAID FOR BY ALEXANDRIA OCASIO - CORTEZ FOR CONGRESS | Acyn @Acyn Trump : AOC .. young girl ... she never even studied the environment in college .. average student at best GREENSBORO , NC 7:34 pm ET TEXT NC TO 88022 LIVE 4:34 pm PT TRUMP C - SPAN The green news scam , you know 2024 * 2024 GREAT AGAIN 2024 0:13 MARE AMERICA 2024 GREAT AGAIN MARE AMERICA 2024 GREAT AGAIN PAID FOR BY ALEXANDRIA OCASIÓ CORTEZ FOR CONGRESS","9cd0c80c8e32e46f941fa5b3d839008a5174216e4f170fd6dedb3f8c63fd85bb","https://www.facebook.com/ads/library/?id=1082147366941874"
"cid_2024_49656","x_1645615112665139","house","candidate",4749.5,"Dr. Kristin Hook","DR. KRISTIN HOOK FOR CONGRESS","[It's time for new leadership in Washington. Vote Dr. Kristin Hook for Congress!]","[drkristinhook.org]","[Vote Dr. Hook]","[Kristin Hook for Congress]","","DR.KRISTIN HOOK for U.S. CONGRESS + TX - 21 Scientist , Educator , Public Servant Problem Solver LET'S #FLIPCHIP ! Learn more at www.hookfortexas.com Political Ad Paid for by Dr. Kristin Hook For Congress","c160ca84039265cbadc1e403fe1c79bee8387d572803f8ffc05e11421c17dda7","https://www.facebook.com/ads/library/?id=1645615112665139"
"cid_2024_49677","x_1646294595926165","senate","noncandidate",1299,"Connecticut Dave","WINSENATE","[Dave McCormick wants to cut taxes for millionaires like himself while raising taxes on working families in Pennsylvania. He’s also pushed to privatize Social Security and Medicare, putting our hard earned benefits on the chopping block. Dave McCormick is looking out for himself, not for Pennsylvania.]","[davemccormickforconnecticut.com]","[Stop Dave McCormick]","[The Truth aboutDave McCormick: Connecticut Millionaire, Hedge Fund CEO,Not for Us Dave McCormick lived in a $16 million mansion in Connecticut, made millions on Wall Street, and outsourced Pennsylvania jobs to China.Now, he’s trying to buy a Pennsylvania Senate seat and take away our rights. Here...]","","Dave McCormick PUSHED TO PRIVATIZE SOCIAL SECURITY & MEDICARE PAID FOR BY WINSENATE . WWW.WINSENATE.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE | Dave McCormick PUSHED TO PRIVATIZE SOCIAL SECURITY & MEDICARE PAID FOR BY WINSENATE . WWW.WINSENATE.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE .","d919b70b8a0c80f3e569eed7d72d964d7cce587fb45303996a9a42df717336f1","https://www.facebook.com/ads/library/?id=1646294595926165"
"cid_2024_50034","x_556073070151445","senate","candidate",6098,"Veterans for Tester","MONTANANS FOR TESTER","[“He’s genuine — he actually does care about his veterans and stuff gets done.” Veterans like Jessica from Billings know that Jon Tester will never stop fighting for them. She supports Jon and so should you. Join them!]","[jontester.com]","[Montanans for Jon Tester]","[Jon Tester is a third-generation Montana dirt farmer who brings his Montana values with him to the U.S. Senate every day.]","","66 Jon has gotten the PACT Act done for Montana veterans . """" """" NAVY JESSICA NAVY BOZEMAN SUPPORTS JON TESTER PAID FOR BY MONTANANS FOR TESTER | 66 Jon has gotten the PACT Act done for Montana veterans . """" 9 NAVY JESSICA NAVY BOZEMAN SUPPORTS JON TESTER PAID FOR BY MONTANANS FOR TESTER | 66 Jon has gotten the PACT Act done for Montana veterans . """" """" NAVY JESSICA BOZEMAN NAVY SUPPORTS JON TESTER PAID FOR BY MONTANANS FOR TESTER | 66 Jon has gotten the PACT Act done for Montana veterans . """" 9 NAVY JESSICA BOZEMAN NAVY SUPPORTS JON TESTER PAID FOR BY MONTANANS FOR TESTER","5fb9658c80c9779c61b43dd410a28fa27616bcd5d98d388ee632b5c97fbd2b22","https://www.facebook.com/ads/library/?id=556073070151445"
"cid_2024_5031","x_1752885655535459","presidential","candidate",2084,"Kamala Harris","HARRIS VICTORY FUND","[We have less than 15 days left until the future of our country is decided.  That’s less than 15 days to knock on doors and make calls.  Less than 15 days to get our message out online and on TV.  Less than 15 days to overcome the odds and make history.  Years from now, our children and our grandchildren will ask us what we did when the stakes were so high. I want to tell the next generation that I stood up and fought for the future that I believed in. Do you?   Donate today to make your voice heard.]","[secure.actblue.com]","[Less than 15 days]","[Our fight is more important now than ever before. Donate now.]","","I want you to wake up on November 6 knowing that you did everything in your power to win this race . If you agree , then pitch in right away . With less than 15 days left , time is quickly running out to make your impact . PAID FOR BY HARRIS VICTORY FUND","0cb89fe59e64af7a37c41b492c96a95fe57e4cd9ac7d031e51bccbca65194900","https://www.facebook.com/ads/library/?id=1752885655535459"
"cid_2024_50398","x_1671569820355757","house","candidate",349.5,"Erin Marshall","Erin for KY","[Help elect Erin Marshall to Congress this November]","[secure.actblue.com]","[Chip in before midnight >>]","[Erin Marshall is a millennial, a single mom, a Democratic activist, and a native Kentuckian — and she's running for Congress in Kentucky's 1st District.  Grassroots support is going to be the foundation of Erin's campaign — we can only win this race and flip KY-1 blue if we build up real resourc...]","","","fe2f278744c58191c666375bdcdf7b4e20efbc49fb4802934e48bb0426561924","https://www.facebook.com/ads/library/?id=1671569820355757"
"cid_2024_5054","x_826741802907174","presidential","candidate",65833,"Kamala Harris","HARRIS FOR PRESIDENT","[Trump’s Project 2025 agenda would “increase the price of everyday necessities, making it difficult for AA/PI working families to meet their basic needs.”]","[stopaapihate.org]","[Project 2025: An Existential Threat to Asian Americans & Pacific Islanders]","[From the deportation of immigrants to the full-scale attack on our civil rights, here’s a rundown Project 2025 and why it is so dangerous for AA/PI communities.]","","20 WHITE HOUSE OFFICE One OF THE EXECUTIVE OF THE UNITED PRESIDENT OFFICE STATES 20 EXECUTIVE PRESIDENT OFFICE 20 Rick Dearborn ction One OFFICE 20 Rick Dearborn ction One 20 WHITE HOUSE OFFICE ction One OF THE OF THE UNITED PRESIDENT STATES 20 EXECUTIVE OFFICE 20 WHITE EXECUTIVE OF THE PRESIDENT OFFICE 20 20 WHITE HOUSE Dearborn OFFICE ction One OF THE OF THE UNITED PRESIDENT STATES WHITE HOUSE OFFICE OF THE OF THE UNITED PRESIDENT STATES WHITE HOUSE OF THE OF THE UNITED PRESIDENT STATES Rick Dearborn ction One Mandate for Leadership TAKING THE REIN The Conservative Promise TAKING OF GOVERNMEN REIN Leadership TAKING OF GOVERNMEN THE REIN The Conservative Promise TAKING OF GOVERNMEN THE REIN The Conservative Promise OF GOVERNMEN The Conservative Promise 25 Foreword by Kevin and Roberts Steven , PhD Groves Edited Foreword by Paul by Dams Kevin and Roberts Steven , PhD Groves | OFFICE 20 Rick Dearborn ction One OF THE OF THE UNITED PRESIDENT STATES 20 THE EXECUTIVE OF THE UNITED PRESIDENT OFFICE STATES 20 EXECUTIVE OFFICE 20 WHITE 20 WHITE HOUSE Dearborn OFFICE ction One EXECUTIVE OF THE PRESIDENT OFFICE 20 OF THE EXECUTIVE OF THE UNITED PRESIDENT OFFICE STATES 20 20 WHITE HOUSE OFFICE ction One EXECUTIVE OF THE UNITED PRESIDENT OFFICE STATES 20 EXECUTIVE THE PRESIDENT OFFICE Rick Dearborn OFFICE ction One thuss Vought WHITE HOUSE Rick OFFICE thuss Vought WHITE HOUSE OFFICE OF THE OF THE UNITED PRESIDENT STATES Rick Dearborn ction One Mandate for The Conservative Promise : OF GOVERNMEN THE REIN Leadership TAKING THE REIN TAKING THE REIN The Conservative Promise : OF GOVERNMEN The Conservative Promise : 25 Edited by Paul Dans Kevin and Roberts Steven , PhD Groves Edited Foreword by Paul by Dans Kevin Roberts , PhD Edited Foreword by Paul by Dans Kevin and Roberts Steven , PhD Edited Foreword by by Dans Kevin Roberts , PhD Foreword by Kevin Roberts , PhD Groves Foreword by by Dans Kevin and Roberts Steven , PhD Groves Edited Foreword by Paul Dans Kevin and Roberts Steven , PhD Groves Edited Foreword by Paul by Dans Kevin and Roberts Steven , PhD Groves Edited Foreword by by Dans Kevin and Roberts Steven , PhD Groves Edited Foreword by Paul Dans Kevin and Steven , Groves | EXECUTIVE OF THE PRESIDENT OFFICE 20 EXECUTIVE OFFICE 20 WHITE HOUSE OF THE EXECUTIVE OF THE PRESIDENT OFFICE 20 OF THE OF THE UNITED PRESIDENT STATES 20 THE EXECUTIVE OF THE UNITED PRESIDENT STATES 20 20 WHITE HOUSE Rick Dearborn OFFICE ction One EXECUTIVE OF THE PRESIDENT STATES 20 EXECUTIVE PRESIDENT OFFICE 20 Rick Dearborn OFFICE ction One 20 WHITE HOUSE Dearborn OFFICE ction One OF THE UNITED Russ Vought WHITE HOUSE Rick OFFICE OF THE OF THE UNITED PRESIDENT Russ STATES Vought WHITE HOUSE OFFICE OF THE UNITED Russ Vought Rick Dearborn OFFICE ction One OF THE OF THE UNITED PRESIDENT STATES Rick Dearborn OFFICE ction One OF THE UNITED PRESIDENT STATES Rick Dearborn ction One Mandate for The Conservative Promise OF GOVERNMER Leadership 25 Edited Foreword by Paul by Dans Ken and PhD Groves | 20 WHITE HOUSE Dearborn OFFICE ction One 20 WHITE HOUSE OFFICE ction One 20 WHITE HOUSE OFFICE One OF THE OF THE UNITED PRESIDENT STATES 20 OF THE EXECUTIVE OF THE UNITED PRESIDENT OFFICE STATES 20 OF THE EXECUTIVE OF THE UNITED PRESIDENT STATES 20 WHITE EXECUTIVE OFFICE 20 WHITE EXECUTIVE OF THE PRESIDENT OFFICE 20 OFFICE 20 Rick Dearborn ction One OF THE OF THE UNITED PRESIDENT Russ STATES Vought WHITE HOUSE OFFICE OF THE UNITED Russ Vought WHITE HOUSE Rick OFFICE OF THE UNITED Russ Vought Rick Dearborn OFFICE ction One OF THE OF THE UNITED PRESIDENT STATES Rick Dearborn ction One Dearborn ction One Mandate for Mandate TAKING GOVERNMEN THE REIN The Conservative Promise OF GOVERNMEN THE REIN Leadership TAKING THE The Conservative Promise TAKING OF GOVERNMEN THE REIN The Conservative Promise OF GOVERNMEN 25 Edited Foreword by Paul by Dans PhD Edited by Paul Dans and Steven PhD Groves Edited Foreword by Paul by Dans and Steven PhD Groves | OF THE OF THE UNITED PRESIDENT STATES 20 EXECUTIVE OFFICE 20 EXECUTIVE OF THE OFFICE 20 OF THE EXECUTIVE OF THE UNITED PRESIDENT STATES 20 WHITE 20 WHITE HOUSE Rick Dearborn OFFICE etion One 20 Rick Dearborn etion One 20 WHITE HOUSE Dearborn OFFICE etion One OFFICE 20 Rick Dearborn etion One 20 WHITE HOUSE OFFICE etion One OF THE UNITED Russ STATES Vought WHITE HOUSE Rick OFFICE OF THE OF THE UNITED PRESIDENT Russ STATES Vought WHITE HOUSE OFFICE Russ STATES Vought WHITE HOUSE OFFICE Rick Dearborn etion One Mandate for Leadership TAKING THE REIN TAKING OF GOVERNMEN THE REIN The Conservative Promise TAKING OF GOVERNMEN THE REIN Leadership TAKING OF GOVERNMEN THE REIN The Conservative Promise OF GOVERNMEN 25 Foreword by Kevin Roberts Steven , PhD Groves Edited Foreword by Paul by Dans Kevin and Roberts Steven , PhD Groves Foreword by Paul by Dans Kevin and Roberts Steven , PhD Groves Edited Foreword by Paul by Dans Kevin and Roberts Steven , Groves | EXECUTIVE OFFICE 20 WHITE OF THE OF THE UNITED PRESIDE S 20 WHITE EXECUTIVE PRESIDE OFFICE 20 20 WHITE HOUSE OFFICE ction One OF THE OF THE UNITED PRESIDE 20 OFFICE 20 Rick Dearborn ction One OF THE OF THE UNITED PRESIDE S 20 20 WHITE HOUSE OFFICE Dearborn ction One EXECUTIVE PRESIDE OFFICE Rick Dearborn ction One Muss S Vought WHITE HOUSE OFFICE OF THE UNITED Muss S Vought WHITE HOUSE Rick OFFICE OF THE OF THE UNITED Muss S Vought WHITE HOUSE OFFICE EXECUTIVE OF THE PRESIDE WHITE HOUSE Rick OFFICE Dearborn ction One OF THE OF THE UNITED S Vought Rick Dearborn ction One Rick Dearborn ction One Mandate for Leadership TAKING THE REIN The Conservative Promise TAKING OF GOVERNMEN THE REIN TAKING OF GOVERNMEN THE REIN Leadership TAKING OF GOVERNMEN THE REIN The Conservative Promise OF GOVERNMEN 25 Edited Foreword by Paul by Dans Kevin Roberts , PhD Edited Foreword by Paul by Dans Kevin and Roberts Steven , PhD Edited Foreword by Paul by Dans Kevin and Roberts Steven , PhD Groves Foreword by Kevin Roberts , PhD Groves Edited Foreword by Paul by Dans Kevin and Roberts , PhD Foreword by Kevin Roberts , PhD Edited Foreword by Paul by Dans Kevin and Roberts Steven , Groves","36aadba33e76dd43071b35feffa3b8a3ff7b8b88730e87c8f4482de0384ae10a","https://www.facebook.com/ads/library/?id=826741802907174"
