"cid","ad_id","race","sponsor_type","total_spend","advertiser_name","ad_text","asr_text","ocr_text","checksum","ad_url"
"cid_2024_1114","CR06471937664013565953","house","noncandidate",14750,"DCCC","","think your right to an abortion is safe in New York wrong Mark Molinaro is running on a platform that would ban abortion Nationwide even here in New York he already voted to punish doctors who perform abortions Mark Molinaro is too extreme for New York","FOR NEW YORK
Wrong.
BAN
MARC
PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE.
OB-GYN
IMAGE SOURCE: NEWS CHANNEL 34
Think your right to an abortion is safe in New York?
END REPRODUCTIVE
Hudson, NY
VIDEO SOURCE: MARG MOLINARO FOR CONGRESS
RIGHTS IN NEW YORK
VIDEO SOURCE: MARC MOLINARO FOR CONGRESS
MOLINARO
Elaine,
BAN ABORTION
AMERICAN JOURNAL NEWS, 3/19/24
PUNISH
PUNISH DOCTORS
TOO EXTREME","975d6b18c7000261a86104feac1ae2465e3d83ec975f0c74ba627d299bb73515","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR06471937664013565953?political=&region=US"
"cid_2024_11152","CR07816897120748699649","presidential","candidate",24250,"HARRIS VICTORY FUND","","Today, not tomorrow, not next week. Today is the day I hope you will donate to support our movement because the truth is time is running out. We're in the final lap of this race and election day will be here before you and I know it. So I need you to act now so your donation can have the greatest impact. The stakes in the election could not be higher and we cannot throw up our hands when we must roll up our sleeves. Let's get to work. 0100000","LESS THAN 1 MONTH TO GO: DONATE NOW
Today. Not tomorrow, not next week.
LESS THAN 1 MONTH TO GO: DONATE NOW
Today is the day I hope you will
donate to support our movement.
LESS THAN 1 MONTH TO GO: DONATE NOW
Today is the day I hope you will
donate to support our movement.
LESS THAN 1 MONTH TO GO: DONATE NOW
Today is the day I hope you will
donate to support our movement.
LESS THAN 1 MONTH TO GO: DONATE NOW
Today is the day I hope you will
donate to support our movement.
LESS THAN 1 MONTH TO GO: DONATE NOW
Because the truth is, time is running out.
LESS THAN 1 MONTH TO GO: DONATE NOW
Because the truth is, time is running out.
LESS THAN 1 MONTH TO GO: DONATE NOW
and Election Day will be here
before you and I know it.
LESS THAN 1 MONTH TO GO: DONATE NOW
and Election Day will be here
before you and I know it.
LESS THAN 1 MONTH TO GO: DONATE NOW
So I need you to act now so your
donation can have the greatest impact.
LESS THAN 1 MONTH TO GO: DONATE NOW
So I need you to act now so your
donation can have the greates","9343ff9f0d3801d1f00e9ffab07302e1569ad92024ad6e70dbec1871aed75356","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR07816897120748699649?political=&region=US"
"cid_2024_11163","CR06261102461096820737","presidential","candidate",7250,"HARRIS VICTORY FUND","","To those of you who have already cast your vote for Tim, me, and Democrats up and down the ballot, I thank you. Even though you have voted, we still need your support. By making a donation, you will help our movement get your neighbors out to vote also. Your donation will give us the resources to earn the votes of undecided Americans while we still have time. This is the most important election of our lifetimes. And I know you will do everything you can to propel us to victory. Let's wake up the morning after election day, knowing we did everything in our power to win. So please do not wait. Right now is the best time to step up and pitch in, and I thank you, and please take care.","-
-
-
-
-
DONATE NOW
for Tim, me, and Democrats
up and down the ballot,
DONATE NOW
By making a donation,
you will help our movement
DONATE NOW
10
By making a donation,
you will help our movement
DONATE NOW
get your neighbors out to vote also.
<- &
DONATE NOW
D
to earn the votes of undecided
Americans while we still have time.
DONATE NOW
to earn the votes of undecided
Americans while we still have time.
DONATE NOW
This is the most important
election of our lifetimes.
DONATE NOW
knowing we did everything in our power to win.
DONATE NOW
Right now is the best time
to step up and pitch in.
DONATE NOW
And I thank you.
And please take care.","ad9f182a7b9920e38393b74a89a578507f7e5bd302f77d8d384c4c481a6a927c","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR06261102461096820737?political=&region=US"
"cid_2024_11167","CR18144579002583482369","presidential","candidate",710050,"HARRIS VICTORY FUND","","Today, not tomorrow, not next week. Today is the day I hope you will donate to support our movement because the truth is time is running out. We're in the final lap of this race and election day will be here before you and I know it. So I need you to act now so your donation can have the greatest impact. The stakes in the selection could not be higher and we cannot throw up our hands when we must roll up our sleeves. Let's get to work. 3 1 3 1 2 0 9 1 2 1 2","Today. Not tomorrow,
not next week.
Today is the day
hope you will donate
Today is the day!
hope you will donate
Today is the day!
hope you will donate
W
Because the truth is,
time is running out.
Because the truth is,
time is running out.
We're in the final
lap of this race,
We're in the final
lap of this race,
and Election Day
will be here
before you and I know it.
before you and I know it.
So I need you to act now
So I need you to act now
so your donation can
have the greatest impact.
The stakes in this election
could not be higher.
The stakes in this election
could not be higher.
The stakes in this election
could not be higher.
And we cannot
throw up our hands
when we must
roll up our sleeves.
when we must
roll up our
sleeves.","9d9f82a9d7d7914fad9ba3f42d4dc5f8e433a62c5b48328bcac6ebdc45162139","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR18144579002583482369?political=&region=US"
"cid_2024_11171","CR12833529973151105025","presidential","candidate",116600,"HARRIS VICTORY FUND","","We cannot wake up the morning after election day, wishing we had done more. The truth is a donation at this stage of the race really does matter. Every dollar is critical to winning this election. Years from now, our children and grandchildren will ask, where were we when the stakes were this high? Let's tell them how hard we worked together and that we succeeded. No matter how big or small, every donation will power our campaign to victory this November. Thank you and please take care.","We cannot wake up the morning
after Election Day
D
We cannot wake up the morning
after Election Day
wishing we had done more.
I want you to wake up on
November 6 knowing that
you did everything in your
power to win this race.
If you agree, then pitch in
right away. With less than
20 days left, time is
quickly running out to
make your impact.
I want you to wake up on
November 6 knowing that
you did everything in your
power to win this race.
If you agree, then pitch in
right away. With less than
20 days left, time is
quickly running out to
make your impact.
I want you to wake up on
November 6 knowing that
you did everything in your
power to win this race.
If you agree, then pitch in
right away. With less than
20 days left, time is
quickly running out to
make your impact.
The truth is a donation at this stage
of the race really does matter.
I want you to wake up on
November 6 knowing that
you did everything in your
power to win this race.
If you agree, then pitch in
right away. With less than
20 days left, time","8ebf8a22c6506b8de3940b2b55a6238d30cc9d3da3731f27fd9742d41f158b20","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR12833529973151105025?political=&region=US"
"cid_2024_11175","CR14115308141679738881","presidential","candidate",228000,"HARRIS VICTORY FUND","","Five bucks. That is all it takes to make a difference in this election. If every single person watching this pitched in just $5 right now, Kamala and Tim would have the resources they need to win in November. Because while Donald Trump's campaign is funded by billionaires looking for a tax cut, Kamala and Tim have the strongest grassroots team in their corner. And any amount adds up when we're in it together. So, what do you say? Five bucks. I know it means the world to them.","5 bucks.
That is all it takes to make a difference in this election.
That is all it takes to make a difference in this election.
That is all it takes to make a difference in this election.
If every single person watching this
pitched in just 5 dollars right now,
pitched in just 5 dollars right now,
Kamala and Tim would have the
resources they need to win in November.
Kamala and Tim would have the
resources they need to win in November.
Kamala and Tim would have the
resources they need to win in November.
Because while Donald Trump's
campaign is funded by billionaires
Because while Donald Trump's
campaign is funded by billionaires
6
Because while Donald Trump's
campaign is funded by billionaires
looking for a tax cut,
Kamala and Tim have the strongest
grassroots team in their corner.
Kamala and Tim have the strongest
grassroots team in their corner.
Kamala and Tim have the strongest
grassroots team in their corner.
And any amount adds up when we're in it together.
And any amount adds up when we're in it togeth","c9405a640cffe67a1f8930b0ad70d6ebbdda772724fead397d571c64de803b2a","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR14115308141679738881?political=&region=US"
"cid_2024_1118","CR15336246586632044545","house","noncandidate",28750,"DCCC","","our country is counting on Bath Iron Works 6,500 men and women building the most advanced naval ships in the world right here in Maine so when extremist politicians threaten our jobs I have to speak out Austin Tero supported shutting down the government we could have lost the Navy contract that keeps Bath Iron Works running Austin Terio put his extreme agenda ahead of our jobs DCCC is responsible for the content of this ad","CANDIDATES COMMITEE. DCC IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING
THE TIMES RECORDNUARY 2202
PAID FOR BY DCCC. WWW.DCCC.ORG, NOT AUTHORIZED BY ANY CANDIDATE
MEE. DCCC IS RESPONSBLE FOR THE CONTENT OF THIS ADVERTISING
CANDIDATES COMMITTEE COOL IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING
CANDIDATES COMMITTEE COOC IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING
CANDIDATES COMMITTEE DOCCIS RESPONSABLE FOR THE CONTENT OF THIS ADVERTISING
PAID FOR BY ACCC, WWW.OOOO.ORG, NOT AUTHORIZED BY ANY CANO
PAID FOR BY DC. WWW.DCCC. ORG. NOT AUTHORIZED BY ANY CANDIDATE OR
AUSTIN THERIAULT
WGAN NEWS RADIO, MARCH 27, 2024
SHUTTING DOWN.
RISKED 6,500 JOBS AT
PAID FOR BY DCCC, WWN.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE ORE
TEE. DOCC IS RESPONSIBLE FOR THE CONTENT
THE TIMES RECORD JANUARY 2202
6,500 JOBS
HE TIMES RECORD, ANUARY 2 2024
-WGAN NEWS RADIO, MARCH 27, 2024
TEE. DCEC CIS REOSPONSBLE FOR THE CONTENT OF THIS ADVERTISING
SUPPORTED
rHE TIMES RECORD, JANUARY 2-2024
GAN NEWS RADI0, MARCH 27. 2024
CANDIDA","05bdfc3f4b5f2ebff6e6cfa40b7d04ca89969a95718304c61138c707eeef2f83","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR15336246586632044545?political=&region=US"
"cid_2024_11206","CR10019134798544502785","presidential","candidate",435050,"HARRIS VICTORY FUND","","Hey everyone. So, the team decided to do a fun competition. If you're able to make a donation today, even if it's just a few dollars, and if you're selected, then Governor Tim Walls and I get to meet you in person on the road. Since launching this campaign, we've seen tremendous momentum on the campaign trail, and this truly is a people-powered movement. So, to say thank you, we are personally inviting one lucky supporter and a friend to an all-expenses-paid trip to meet us in person. Chip in any amount to power your fight for the future and thank you.","so the team decided
to do a fun competition.
If you're able to make a donation today,
even if it's just a few dollars,
If you're able to make a donation today,
even if it's just a few dollars,
If you're able to make a donation today,
even if it's just a few dollars,
and if you're selected,
then Governor Tim Walz
and I get to meet you
in person on the road.
and I get to meet you
in person on the road.
Since launching this campaign,
we've seen tremendous momentum
Since launching this campaign,
we've seen tremendous momentum
Since launching this campaign,
we've seen tremendous momentum
on the campaign trail, and this truly
is a people-powered movement.
on the campaign trail, and this truly
is a people-powered movement.
on the campaign trail, and this truly
is a people-powered movement.
we are personally inviting one
lucky supporter and a friend
we are personally inviting one
lucky supporter and a friend
we are personally inviting one
lucky supporter and a friend
to an all-expenses
paid trip to meet us in person.","c8edb2930a550f237994840b3f94a79f937b1f6ce1d0edde347b09337a53f32e","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR10019134798544502785?political=&region=US"
"cid_2024_1121","CR05482104520131477505","house","noncandidate",7500,"DCCC","","I grew up wanting to be a doctor thanks to a good education I was able to realize that dream and because of Democrats fighting for people like me my college education was made more affordable I want the same opportunities for my children and yours that's why we can't afford Republicans project 2025 agenda it would drastically cut public school funding repeal Obamacare and take away Women's healthc Care rights if Republicans won't stand up for us they don't deserve to represent us","and take away women's healthcare rights.
NY
IANIARY GTH FOOTAGE
| VOTED
SALE
WA
MI
MS
HEALTHCARE
STUDENT LOAN BALANCE:
OK
IANUARY BTH FOOTAGE
POLIC
SCHOUL BUUK DANS
VOTED
10
WY
PROJECT 202 5.
JANUARY 6TH FOOTAGE
SCHOUL BOOK BATINS
PROJECT 2025 OH
PROJECT 2025
WE CAN'T AFFORD
-
JANUARY GTH FONTAGE
SCHUUL BUUK DANS
SD
CUT PUBLIC SCHOOL FUNDING
PROJECT 2 0 2 5 OH
PA
WI
MA
SOLD
AR
OR
PAID FOR BY DCCC, DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
SC
PROJECT 20 25. OH
$0.00
- MS
VT
MN
I want the same opportunities for my children and yours.
РА
- MS |
SCHOOL BOOK BANS
JANUARY BTH FOOTAGE
my college education was made more affordable.
GA
REPEAL OBAMACARE
SCHOUL BUUK BANS
If Republicans won't stand up for us,
It would drastically cut public school funding,
AK
PROJECT 20 25 .
I was able to realize that dream.
That's why we can't afford Republican's Project 2025 agenda.
I grew up wanting to be a doctor.
RI
FOR
RESTRICT WOMEN'S
Thanks to a good education,
And because of Democrats fighting for peopl","0ae7eee9106e117b4ab5c6751c8cd2aa34c83525c43a2a98792b08696c166a93","https://adstransparency.google.com/advertiser/AR01156151457452392449/creative/CR05482104520131477505?political=&region=US"
"cid_2024_11219","CR05558319367634026497","presidential","candidate",58550,"HARRIS VICTORY FUND","","Hey everyone. So, the team decided to do a fun competition. If you're able to make a donation today, even if it's just a few dollars, and if you're selected, then Governor Tim Walls and I get to meet you in person on the road. Since launching this campaign, we've seen tremendous momentum on the campaign trail, and this truly is a people-powered movement. So, to say thank you, we are personally inviting one lucky supporter and a friend to an all-expenses-paid trip to meet us in person. Chip in any amount to power your fight for the future and thank you.","DONATE NOW
so the team decided
to do a fun competition.
DONATE NOW
so the team decided
to do a fun competition.
DONATE NOW
so the team decided
to do a fun competition.
DONATE NOW
If you're able to
make a donation today,
DONATE NOW
and if you're selected,
then Governor Tim Walz
DONATE NOW
and
if you're selected,
then Governor Tim Walz
DONATE NOW
and I get to meet you
in person on the road.
DONATE NOW
and I get to meet you
in person on the road.
DONATE NOW
Since launching
this campaign,
DONATE NOW
we've seen tremendous
momentum
DONATE NOW
on the campaign trail,
and this truly
DONATE NOW
is a people-powered movement.
DONATE NOW
is a people-powered movement.
DONATE NOW
So to say thank you,
DONATE NOW
we are personally inviting
DONATE NOW
one lucky supporter and a friend
DONATE NOW
one lucky supporter and a friend
DONATE NOW
to an all-expenses
paid trip
DONATE NOW
to meet us
in person.
DONATE NOW
power your fight
for the future","c5613ddfc2ddc36fa86b32b4a7ec94751c289d4f9d2aa6d1d1bb2f03e28190e1","https://adstransparency.google.com/advertiser/AR10462168114010259457/creative/CR05558319367634026497?political=&region=US"
