ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,funding_entity,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,asr_text,ocr_text
x_1045628226636608,0,0,0,0,0,0,0,1,1,Angie Craig,ANGIE CRAIG FOR CONGRESS,"Families have lost too many loved ones to fentanyl that has come across our Southern Border. This is unacceptable, and I will continue working with local law enforcement to stop these deadly drugs from coming into our communities.",angiecraig.com,Angie Craig for Congress,,My son was a marine and a musician. He took a pill that contained fentanyl and it killed him. Angie Craig is working to stop cartels trafficking fentanyl across the border and into our communities. Angie is fighting so that other moms don't have to bury their children.,"My son was a Marine. THE USE OF PHOTOGRAPHS IN UNIFORM DOES NO MPLY. ENDORSEMENT BY THE DEPARTMENT OF DEFENSE Tyler Hein. MICHELE. and a. THE OF PHOTOGRAPHS IN DOES MPLY. ENDORSEMENT BY THE DEPARTMENT OF Tyler Hein. MICHELE. HEIN. MINNESOTA. and a musician.. THE OF PHOTOGRAPHS IN UNIFORM DOES MPLY. ENDORSEMENT BY THE DEPARTMENT OF Tyler. MICHELE. HEIN. MINNESOTA. Не took a pill that. THE PHOTOGRAPHS DOES MPLY. ENDORSEMENT BY THE DEPARTMENT DEFENSE Hein. MICHELE. HEIN. MINNESOTA. contained fentanyl,. THE USE OF PHOTOGRAPHS UNIFORM DOES MPLY. ENDORSEMENT BY THE DEPARTMENT OF DEFENSE MICHELE. HEIN. MINNESOTA. and it killed him.. THE PHOTOGRAPHS INFORM DOES MPLY. ENDORSEMENT BY THE DEPARTMENT OF DEFENSE CRACKING DOWN ON. FENTANYL TRAFFICKING. ACROSS THE BORDER ANGIE CRAIG:. CRACKING DOWN ON. FENTANYL TRAFFICKING. ACROSS THE BORDER ANGIE. CRAIG. MAKING WASHINGTON. WORK FOR YOU. Angie is fighting. PAID FOR BY ANGIE CRAIG FOR CONGRESS ANGIE. CRAIG. that. other. don't. so. moms. PAID FOR BY ANGIE CRAIG FOR CONGRESS ANGIE. CRAIG. FOR CONGRESS. - The. have to bury their children.. RINES. PAID FOR BY ANGIE CRAIG FOR"
x_1045633643768615,0,0,0,0,0,0,0,1,1,Kamala Harris,HARRIS FOR PRESIDENT,Kamala Harris will bring us together. She knows America needs a President that’s focused on our needs.,kamalaharris.com,America does not need division,,"President Trump, why do you believe it's appropriate to weigh in on the racial identity of your opponent? I don't know. I mean, all I can say is I read where she was not black, and then I read that she was black. Vice President Harris. We have someone who wants to be president who has consistently attempted to use race to divide. And I think the American people want better than that, want better than this. We all have dreams and want a president who invest in those, not in hate and division.","ABC Presidential Debate ABC Presidential Debate. President Trump,. why do you believe ABC Presidential Debate. President Trump,. why do you believe it's. appropriate to weigh in. on ABC Presidential Debate. President Trump,. why do you believe it's. appropriate to weigh in. on the racial identity. of your ABC Presidential Debate. """""""" don't know.. TRUMP ABC Presidential Debate. """""""" know.. All I can say is. I read """""""" I know.. All I can say is. I read where. she was """""""". not black And then. I read that. she was black. -TRUMP. """""""" BRING BACK. ENALTY.. DONALD TRUMP. SUED. BACK. OLICE!. - - -. day - They -. -. - - -. - - the -. the - -. - - WT of -. - - - - - - the -. - - - -. - -. - -. - - - THE. TH PENAI. SUED FOR. HOUSING. DISCRIMINATION. ING ВАС. OUR POLICE. CENTRAL PARK. New York. - homes. the. - BACK. THE. TH PENAL. SUED FOR. HOUSING. DISCRIMINATION. BACK. OUD ICE. CENTRAL PARK 5. New York Newsday. the. under THE. PENA. TRUMP. -. Using. - -. the. -. TH and -. PENALTY. the. homes the the. -. the help of. will un -. who would prey - -. looking. - the of. - THE. TRUMP. Using race to divide America. TH. the - -. homes and the when. the help in of -. -. who would prey. looking. some. the. - the - the. - AMERICA. WANTS. BETTER AMERICA. WANTS. BETTER. THAN THAT AMERICA. WANTS. BETTER. THAN THIS KAMALA HARRIS. WILL BRING US KAMALA HARRIS. WILL BRING US. TOGETHER PAID FOR BY HARRIS FOR PRESIDENT HARRIS. WALZ. PAID FOR BY HARRIS FOR PRESIDENT"
x_1045955910371653,0,0,0,0,0,0,0,1,1,Missy Cotter Smasal for Congress,Missy for Congress,"I’m a proud U.S. Navy veteran, having deployed as a Surface Warfare Officer during Operation Enduring Freedom. I’ll always stand with our veterans, service members, and military families. In Congress, I’ll fight to increase VA funding so veterans can get access to quality healthcare and receive the benefits they earned. Jen Kiggans voted with extremists to cut veterans' benefits in Congress, choosing MAGA over Coastal Virginia. Join #TeamMissy today!",missy4congress.com,Missy Cotter Smasal for Congress,"After serving as a Surface Warfare Officer in the U.S. Navy and deploying aboard the U.S.S. Trenton during Operation Enduring Freedom, Missy chose to build her home in Hampton Roads. She opened a small business, a local Rita’s Italian Ice, which she owned and operated for more than a decade. She i...",,"MISSY ***** COTTER SMASAL DEMOCRAT FOR CONGRESS CUTTER U.S. NAY VETERANS FOR MISSY #TEAMMISSY USE OF MILITARY RANK , JOB TITLES , AND PHOTOGRAPHS OF INDIVIDUALS IN UNIFORM DOES NOT IMPLY ENDORSEMENT BY ANY MILITARY DEPARTMENT OR THE DEPARTMENT OF DEFENSE PAID FOR BY MISSY FOR CONGRESS | MISSY ✰✰✰✰✰ COTTER SMASAL DEMOCRAT FOR CONGRESS COTTER U.S. NAVY VETERANS FOR MISSY #TEAMMISSY USE OF MILITARY RANK , JOB TITLES , AND PHOTOGRAPHS OF INDIVIDUALS IN UNIFORM DOES NOT IMPLY ENDORSEMENT BY ANY MILITARY DEPARTMENT OR THE DEPARTMENT OF DEFENSE PAID FOR BY MISSY FOR CONGRESS | MISSY ***** COTTER SMASAL DEMOCRAT FOR CONGRESS OTTER U.S. NAY VETERANS FOR MISSY #TEAMMISSY USE OF MILITARY RANK , JOB TITLES , AND PHOTOGRAPHS OF INDIVIDUALS IN UNIFORM DOES NOT IMPLY ENDORSEMENT BY ANY MILITARY DEPARTMENT OR THE DEPARTMENT OF DEFENSE PAID FOR BY MISSY FOR CONGRESS"
x_1046011603409266,0,0,0,0,0,0,0,1,1,Future Forward,FF PAC,"Americans work hard for every dollar. Kamala will expand tax credits for working parents & make corporations pay their share. Meanwhile, Donald Trump will just continue to give tax breaks to his billionaire buddies.",ffpac.org,Families > Billionaires,,"You work hard for every dollar, Kamala Harris will make big corporations pay more in taxes instead of you.",PAID FOR BY FF NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S USW. USW. UNION. UNION. UNION. USW. USW. ON. UN. UNION. NION. US. N. US. UNION. UNION. SW. UNION. UNION. USW. USW. SW. U. ION. UNION. KAMALA HARRIS. US Make Corporations Pay More. SW. PAID FOR BY FF PAC. FFPAC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. KAMALA HARRIS. Make Corporations Pay More. PAID FOR BY FF PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. KAMALA HARRIS. Make Corporations. Pay More. PAID FOR BY FF PAC. FFPAC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
x_1046123560387659,0,0,0,0,0,0,0,1,1,Can’t Risk Joe Kent,DCCC,,factcheckcongress.com,,,,""""""""" I don't think you should be able to get an abortion . """""""" JOE KENT TARA DUBLIN INTERVIEW , 9/10/21 PAID FOR BY DCCC . WWW.DCCC.ORG.NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE ."
x_1046283863948166,0,0,0,1,0,0,0,1,1,David Valadao’s National Abortion Ban,DCCC,,factcheckcongress.com,,,"As point-blank on TV, David Valladell went all in for a national abortion ban. I am pro-life. I signed onto the bill. With no exceptions for rape or the life of the mother. This is California. We fight for our freedoms.","Angelica David Valadao is on a. crusade to ban abortion. YOU. CTION. QUARTERS. HEAD NO. EXCEPTIONS NO. EXCEPTIONS. PAID FOR BY. DCCC IS RESPONSIBLE FOR the OF THIS ADVERTISEMENT Fight for your freedoms.. VOTE TO STOP. DAVID VALADAO.. PAID FOR BY DCCC, WWW.DCCC.ORG.. DCCC IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISEMENT."
x_1046535593794096,1,0,0,0,0,0,0,1,0,Jacky Rosen for Nevada,ROSEN FOR NEVADA,"James Carville here. What in the world do I have to say to get Democrats to start paying closer attention to Nevada?! 𝗗𝗢𝗡’𝗧 𝗬𝗢𝗨 𝗖𝗔𝗥𝗘 that experts are calling Jacky Rosen the most vulnerable woman in the Senate? During an election that will decide the future of reproductive freedom? 𝗗𝗜𝗗𝗡’𝗧 𝗬𝗢𝗨 𝗛𝗘𝗔𝗥 that The Cook Political Report ranks Nevada as one of the few true “Toss Up” states in the country? They’re even calling it the “most perilous” battleground for Democrats! 𝗗𝗢𝗘𝗦𝗡’𝗧 𝗜𝗧 𝗣𝗜𝗦𝗦 𝗬𝗢𝗨 𝗢𝗙𝗙 that Donald Trump is parading around saying that “if we win Nevada, we win the whole thing”? That’s why Republicans and their dark money pals have spent more than $30 MILLION to flip Nevada red. If we don’t get FIRED UP about defending this crucial battleground state FAST, we can say bye-bye to our Senate majority AND the White House. So listen up! Jacky has a lot of ground to make up if she’s going to reach her critical fundraising goal. That’s why grassroots folks like you need to chip in, and you need to chip in NOW. Will you please rush a donation now to make sure Jacky Rosen reaches her $50,000 fundraising goal so she can keep Nevada, the Senate, and the White House blue? – James Carville",secure.actblue.com,"Donate now to keep Nevada, the Senate, and the White House blue!",Every dollar makes a difference in a race that will come down to the margins.,,SENATE CONTROL WILL COME DOWN TO NEVADA -Rosen's vulnerable Senate seat DONATE >> PAID FOR BY ROSEN FOR NEVADA | SENATE CONTROL WILL COME DOWN TO NEVADA Rosen's vulnerable Senate seat DONATE >> PAID FOR BY ROSEN FOR NEVADA | SENATE CONTROL WILL COME DOWN TO NEVADA Rosen's vulnerable Senate seat . DONATE >> PAID FOR BY ROSEN FOR NEVADA
x_1046922660248465,1,0,0,0,0,0,0,0,0,Tammy Baldwin,TAMMY BALDWIN FOR SENATE,"🚨Cook Political Report just DOWNGRADED Wisconsin’s Senate race to a TOSS UP. A Republican megamillionaire is trying to buy this Senate seat, and all signs indicate that his strategy is well on its way to working. Will you chip in to help us fight back and keep this seat blue?",secure.actblue.com,Toss Up Alert: Donate to Tammy Baldwin >>,"This could be Tammy’s toughest and most expensive reelection battle yet, and she can’t win this without our support. Chip in to support Tammy's people-powered campaign for Wisconsin.",,"Eric Hovde → @EricHovde BREAKING In the latest @CookPolitical update , we are the TIGHTEST Senate race in the entire country and Senator Baldwin is the only incumbent below 50 % . Translation : We have the momentum and are going to WIN this race . But , only with YOUR help ! Control of the Presidency & the United States Senate runs through Wisconsin . Make your plan to chip in , volunteer & VOTE . We've got a country to save . PAID FOR BY TAMMY BALEWIN FOR SENATE | Eric Hovde @EricHovde BREAKING In the latest @CookPolitical update , we are the TIGHTEST Senate race in the entire country and Senator Baldwin is the only incumbent below 50 % . Translation : We have the momentum and are going to WIN this race . But , only with YOUR help ! Control of the Presidency & the United States Senate runs through Wisconsin . Make your plan to chip in , volunteer & VOTE . We've got a country to save . PAID FOR BY TAMMY BALDWIN FOR SENATE | Eric Hovde @EricHovde BREAKING * In the latest @CookPolitical update , we are the TIGHTEST Senate race in the entire country and Senator Baldwin is the only incumbent below 50 % . Translation : We have the momentum and are going to WIN this race . But , only with YOUR help ! Control of the Presidency & the United States Senate runs through Wisconsin . Make your plan to chip in , volunteer & VOTE . We've got a country to save . PAID FOR BY TAMMY BALDWIN FOR SENATE | Eric Hovde✔ @EricHovde BREAKING In the latest @CookPolitical update , we are the TIGHTEST Senate race in the entire country and Senator Baldwin is the only incumbent below 50 % . Translation : We have the momentum and are going to WIN this race . But , only with YOUR help ! Control of the Presidency & the United States Senate runs through Wisconsin . Make your plan to chip in , volunteer & VOTE . We've got a country to save . PAID FOR BY TAMMY BALDWIN FOR SENATE"
x_1047731366549568,0,0,0,1,0,0,0,1,1,Shawn Harris for Georgia,Shawn for Georgia,"MTG is just not doing the job. Vote Shawn Harris for Georgia's 14th district, because leadership matters.",www.shawnforgeorgia.com,Vote Shawn Harris for Georgia,,"I'm Sean Harris, retired on Magenera, Combat Vet, Rock Mark phone, and a father of five kids with my wife of 36 years. I'm running for Congress because Marjorie Taylor Green is just not doing a job. She's always talking about something, but never about things that anyone around here cares about. Lower cost, supporting local businesses to grow our middle class, better health care access, and passing the phone bill. I approve this message because leadership matters.",SHAWN HARRIS. For Congress SHAWN HARRIS. For Congress. RETIRED. T. SHAWN HARRIS IS A RETIRED BRIGADIER GENERAL WITH THE UNITED STATES ARMY USE OF HIS MILITARY RANK TITLES AND PHOTOGRAPHS IN UNIFORM DOES NOT IMPLY. ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE SHAWN HARRIS. For Congress. RETIRED ARMY GENERAL. COMBAT VETERAN I. IS A RETIRED BRIGADIER GENERAL WITH THE UNITED STATES ARMY USE OF HIS MILITARY PHOTOGRAPHS DOES NUT IMPLY. ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OR THE SHAWN HARRIS. For Congress. RETIRED ARMY GENERAL. COMBAT VETERAN. SHAWN HARRIS IS A RETIRED THE UNITED STATES ARMY. USE OF HIS JOB TITLES AND PHOTOGRAPHS a DOES IMPLY. ENDORSEMENT BY THE DEPARTMENT OF DEFENSE OF THE ROCKMART. FARMER. 223. TIS. SHAWN HARRIS. For Congress M. IA. SHAWN HARRIS. For Congress MARRIED. FATHER OF FIVE. SHAWN HARRIS. ЛА. For Congress DIA. MARRIED. FATHER OF FIVE. SHAWN HARRIS. For Congress F. 285. SHAWN HARRIS. For Congress LOWERING COSTS. SHAWN HARRIS. For Congress -. -. SUPPORTING LO. SHAWN HARRIS. For Congress QUE. -. - -. SUPPORTING LOCAL BUSINESSES. SHAWN HARRIS. For Congress -. SUPPORTING LOCAL BUSINESSES. SHAWN HARRIS. For Congress -. BETTER HEALTHCARE ACC. SHAWN HARRIS. For Congress PASSING THE FARM. SHAWN HARRIS. For Congress. PAID FOR BY SHAWN FOR GEORGIA PASSING THE FARM BILL. SHAWN HARRIS. For Congress. PAID FOR BY SHAWN FOR GEORGIA SHAWN HARRIS. For Congress. PAID FOR BY SHAWN FOR GEORGIA LEADERSHIP MATTERS. SHAWN HARRIS. MEMBER. For Georgia. EARLY VOTE:. Georgia. Cattlemen. OCTOBER 15. S & FARMS. ELECTION DATE:. NOVEMBER 5TH. PAID FOR BY SHAWN FOR GEORGIA LEADERSHIP MATTERS. SHAWN HARRIS. MEMBER. For Georgia. EARLY VOTE:. Georgia. OCTOBER 15. S. ELECTION DATE:. NOVEMBER 5TH. PAID FOR BY SHAWN FOR GEORGIA LEADERSHIP MATTERS. SHAWN HARRIS. MEMBER. For Georgia. EARLY VOTE:. Georgia. OCTOBER 15. & KFARMS. ELECTION DATE:. NOVEMBER 5TH. PAID FOR BY SHAWN FOR GEORGIA
x_1048180549783861,0,0,0,0,0,0,0,1,1,Nevada - Just the Facts.,NRSC,"While Nevada’s homeless Vets are sleeping on the street, Jacky Rosen rubber stamped free hotel rooms for illegal immigrants. Jacky Rosen has turned her back on Veterans again and again. She should be ASHAMED.",retirerosen.com,Retire Jacky Rosen,Rosen Should Be Ashamed,,Paid for by NRSC. Not authorized by any. candidate or candidate's committee.. NRSC.org FREE. HOTEL. ROOMS. FOR. ILLEGALS. JACKY. ROSEN. Paid for by NRSC. Not authorized by any. candidate candidate's committee. FREE. HOTEL. ROOMS. FOR. ILLEGALS. JACKY. ROSEN. Paid for by NRSC. Not authorized by any. candidate or candidate's. NRSC.org FREE. HOTEL. ROOMS. FOR. ILLEGALS. VETERANS. JACKY. LEFT. BEHIND. ROSEN. Paid for by NRSC. Not authorized by any. candidate or candidate's FREE. HOTEL. ROOMS. FOR. ILLEGALS. VETERANS. JACKY. LEFT. BEHIND. ROSEN. Paid for by NRSC. Not authorized by any. candidate or candidate's committee.. NRSC.org
x_1049393900174512,0,0,0,0,0,0,0,1,1,Rudy Salas,RUDY SALAS FOR CONGRESS,"Rudy Salas was the only Assembly Democrat to vote NO on the gas tax. He took on party leaders to do what’s right for the Central Valley. In Congress, Rudy will increase local energy production to lower costs at home and at the gas pump.",rudysalas.com,Home,Rudy Salas for Congress,,RUDY SALAS FOR CONGRESS Voted NO on the Gas Tax . RUDY Tax . RUDY SALAS FOR CONGRESS APPROVED BY RUDY SALAS . AD PAID FOR BY RUDY SALAS FOR CONGRESS . | RUDY SALAS FOR CONGRESS ΓΙ Voted NO on the Gas Tax . Gas Tax . RUDY RUDY SALAS FOR CONGRESS APPROVED BY RUDY SALAS AD PAID FOR BY RUDY SALAS FOR CONGRESS . | RUDY SALAS FOR CONGRESS Voted NO on the Gas Tax . RUDY SALAS FOR CONGRESS APPROVED BY RUDY SALAS . AD PAID FOR BY RUDY SALAS FOR CONGRESS .
x_1049501149988627,0,0,0,0,0,0,0,1,1,WinSenate,WINSENATE,"Bernie Moreno was sued by his employees over a dozen times for age, racial, and gender discrimination. If his employees didn’t trust him, why should we trust him in the Senate?",berniemorenofacts.com,Ohio Can’t Trust Bernie Moreno,,"As a shady car salesman, Bernie Moreno got taken to court over a dozen times by his employees for stealing his workers' overtime pay. For racial, age, and sexual discrimination, we cannot trust Bernie Moreno in the Senate.","Nefertiti. CLEVELAND, GAGE SKIDMORE. BERNIE MORENO. TAKEN TO COURT GAGE SKIDMORE. BERNIE MORENO. TAKEN TO COURT. OVER A DOZ GAGE SKIDMORE. BERNIE MORENO. TAKEN TO COURT. OVER A DOZEN TIMES. BY HIS EMP PHOTO: GAGE SKIDMORE. BERNIE MORENO. TAKEN TO COURT. OVER A DOZEN TIMES. BY HIS EMPLOYEES BERNIE MORENO. TAKEN TO COURT. OVER A DOZEN TIMES. BY HIS EMPLOYEES BERNIE MORENO. TAKEN TO COURT. FOR STEALING HIS. WORKE BERNIE MORENO. TAKEN TO COURT. FOR STEALING HIS. WORKERS' OVERTIME PAY PHOTO GAGE. BERNIE MORENO. TAKEN TO COURT. FOR. WORKERS' OVERTIME PAY PHOTO: GAGE SKIDMORE. BERNIE MORENO. TAKEN TO COURT. FOR RACIAL,. SEX DISCR PHOTO: GAGE SKIDMORE. BERNIE MORENO. TAKEN TO COURT. FOR RACIAL,. SEX DISCRIMATION. PAID FOR BY WINSENATE, NOT AUTHORIZED. BY ANY CANDIDATE DA CANDIDATE'S PHOTO SKIDMORE. PAID FOR WINSENATE.ONG. NOT AUTHORIZED. DY ANY CANDIDATE CANDIDATE'S COMMITTEE. GAGE SKIDMORE. WE CAN'T TRUST. BE. PAID FOR BY WINSENATE, WINSENATE.ORG. NOT AUTHORIZED. BY ANY CANDIDATE DA CANDIDATE'S PHOTO: GAGE SKIDMORE. WE CAN'T TRUST. BERNIE MORENO. PAID FOR BY WINSENATE, NOT AUTHORIZED. BY ANY CANDIDATE CANDIDATE'S COMMITTEE."
