ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,disclaimer,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,google_asr_text,aws_ocr_text_img,aws_ocr_text_vid
x_1164379207495324,0,0,0,0,0,0,0,1,1,Paul Crisci for State Senate,Paul For Senate,"Every two years you have the opportunity to vote for a State Senator to represent you in Hartford. In return, your senator votes for 1,000+ bills on your behalf. It’s time to put someone in office who will vote on what is important to you! Vote for me, Paul Crisci on November 8th so I can vote for you.",PCForCT.com,Replace Irrational Politics with Common Sense,No politics. Just common sense.,"Hi, my name is Paul Christy and as many of you know I'm running for district twelve States Senate, every two years you have the opportunity to vote for the person you think will represent you to the best of their ability as a senator and a return, your Center has the opportunity to reciprocate by voting for what's important to you. So I guess the only question is, how many times did Christine Cohen vote for you? When it came to Public Safety, she voted against police by signing, a police accountability, act and a clean slate Bill preventing police from doing their jobs and making your neighborhoods less safe when it came to parents rights. Christine Cohen voted yes to sex education for kindergarteners and removed your right to religious exemption. And when it came the taxes, first think Owen voted every time to raise your taxes on goods and services costing, the average taxpayer over 16 thousand dollars, isn't it time we replace irrational politics with common sense? Vote for me, Paul Christy this November 8th. So, I can vote for you. I'm Paul Chrissy, I'm running for district twelve States Senate and I approve this message.",,"THIS IS YOUR OPPORTUNITY THIS IS YOUR OPPORTUNITY LET ME VOTE FOR YOU IN HARTFORD PAUL CRISCI Candidate, District 12 State Senate #PC4CT PCForCT.com PAUL CRISCI #PC4CT PCForCT.com HWANG OSTEN WINFIELD. FONFARA FLEXER FORMICA LOONEY McCRORY MINER KELLY COHEN ANWAR MARTIN MOORE #PC4CT ABRAMS PCForCT.com BRADL MARONEY PASS HB 6004 AN ACT CONCERNING POLICE ACCOUNTABILITY 15 21 HWANG OSTEN WINFIELD FONFARA FLEXER FORMICA LOONEY McCRORY MINER KELLY COHEN ANWAR MARTIN MOORE ABRAMS SASSANO #PC4CT BERTHEL BRADLEY MARONEY SLAP HARTLEY KUSHNER PASS HB 6004 AN ACT CONCERNING POLICE ACCOUNTABILITY 15 21 HWANG OSTEN WINFIELD FONFARA FLEXER FORMICA LOONEY McCRORY MINER COHEN KELLY ANWAR MARTIN MOORE ABRAMS CASSANO BERTHEL BRADLEY MARONEY #PO4CT NEEDLEMAN KUSHNER HARTLEY BIZZARRO DUFF FASANO PASS HB 6004 AN ACT CONCERNING POLICE ACCOUNTABILITY 21 HWANG OSTEN WINFIELD FONFARA FLEXER FORMICA LOONEY McCRORY MINER KELLY COHEN ANWAR MARTIN MOORE ABRAMS CASSANO BERTHEL BRADLEY MARONEY SLAP NEEDLEMAN #POAOT KUSHNER HARTLEY DUFF KISSEL SAMPSON CHAMPAGNE PASS HB 6004 AN ACT CONCERNING POLICE COHEN ACCOUNTABILITY! 15 21 HWANG OSTEN WINFIELD FONFARA FLEXER FORMICA LOONEY McCRORY MINER KELLY COHEN ANWAR MARTIN MOORE ABRAMS CASSANO BERTHEL BRADLEY MARONEY SLAP NEEDLEMAN KUSHNER HARTLEY BIZZARRO DUFF SAMPSON WITKOS HASKELL LOGAN FASANO KASSER N PASS AS AMENDED BY A C#349 SB 1019 PG 45 AN PASSONCERNING THE BOARD OF AND HB 6004 COHEN ACT CONCERNING POLICE NAL PR ACCOUNTABILITY CANOR AND FELONY ERASED DISCRIMINATION BASED ON INAL INFORMATION 15 YEAS: 23 HISTORY RECORD 12 ABS: 1 HWANG Y FONFARA WINFIELD OSTEN N FLEXER FONFARA ORY FORMICA FORM A FLEXER LOONEY McCRORYR OHEN zzz MINER KELLY N MINER COHEN ABRAMS ANWAR SANO MOOR MARTIN MARTIN MOORE ABRAMS ARONE CASSANO BRAD BERTHEL BRADLEY MARONEY RTLEY SLAP OPES KUSHN NEEDLEMAN NEEDLEMAN KUSHNER HARTLEY DUFF N BIZZARRO FASANO DUFF HASKE CT CHAMPAGNE #PC4CT LOGAN HASKELL MILLER WITKOS LEONE SOMERS PASS AS AMENDED BY A C#349 SB 1019 PG 45 AN ACT CONCERNING THE BOARD OF PARDONS AND PAROLES, ERASURE OF CRIMINAL RECORDS FOR CERTAIN MISDEMEANOR AND FELONY OFFENSES, PROHIBITING DISCRIMINATION BASED ON ERASED CRIMINAL HISTORY RECORD INFORMATION YEAS: 23 NAYS: 12 ABS: 1 NNY FONFARA Y WINFIELD Y OSTEN N HWANG MCCRORY Y LOONEY FORMICA A FLEXER ANWAR Y COHEN KELLY NNNY MINER CASSANO Y ABRAMS MOORE MARTIN SLAP Y MARONEY BRADLEY BERTHEL LOPES Y HARTLEY KUSHNER NEEDLEMAN KISSEL N SAMPSON DUFF N CICARELLA WITKOS Y CABRERA HASKELL N CHAMPAGNE #PC4CT N SOMERS MILLER PCForCT.com PASS AS AMENDED BY A C#349 SB 1019 PG 45 AN ACT CONCERNING THE BOARD OF PARDONS AND PAROLES, ERASURE OF CRIMINAL RECORDS FOR CERTAIN MISDEMEANOR AND FELONY OFFENSES, PROHIBITING DISCRIMINATION BASED ON ERASED CRIMINAL HISTORY RECORD INFORMATION YEAS: 23 NAYS: 12 ABS: 1 NNY FONFARA Y WINFIELD Y OSTEN N HWANG MCCRORY Y LOONEY FORMICA A FLEXER ANWAR Y COHEN KELLY MINER CASSANO ABRAMS MOORE MARTIN Y SLAP Y Y MARONEY KISSEL N SAMPSON NNYYYY BRADLEY BERTHEL LOPES HARTLEY KUSHNER NEEDLEMAN DUFF CICARELLA WITKOS Y CABRERA Y HASKELL CHAMPAGNE #PC4CT N SOMERS Y MILLER PCForCT.com PASS AS AMENDED BY A C#349 SB 1019 PG 45 AN ACT CONCERNING THE BOARD OF PARDONS AND PAROLES, ERASURE OF CRIMINAL RECORDS FOR CERTAIN MISDEMEANOR AND FELONY PROHIBITING DISCRIMINATION BASED ON ERASED CRIMINAL HISTORY RECORD INFORMATION YEAS: 23 NAYS: 12 ABS: 1 Y FONFARA Y WINFIELD Y OSTEN N HWANG Y MCCRORY FORMICA A FLEXER Y ANWAR Y COHEN Y NNY KISSEL N SAMPSON NNYYY Y KELLY N MINER CASSANO MOORE MARTIN Y SLAP Y MARONEY BRADLEY Y LOPES NNY BERTHEL Y HARTLEY KUSHNER NEEDLEMAN DUFF N CICARELLA WITKOS Y CABRERA HASKELL N Y N SOMERS Y MILLER PCForCT.com PASS AS AMENDED BY A C#349 SB 1019 PG 45 AN ACT CONCERNING THE BOARD OF PARDONS AND PAROLES, ERASURE OF CRIMINAL RECORDS FOR CERTAIN MISDEMEANOR AND FELONY PROHIBITING DISCRIMINATION BASED ON ERASED CRIMINAL HISTORY RECORD INFORMATION YEAS: 23 NAYS: 12 ABS: 1 FONFARA Y WINFIELD Y OSTEN N HWANG YY Y Y Y Y MCCRORY V LOONEV NNYY Y FORMICA A FLEXER ANWAR Y COHEN KELLY N MINER CASSANO MOORE SLAP Y MARONEY BRADLEY NNY N MARTIN BERTHEL LOPES Y HARTLEY KUSHNER NEEDLEMAN NNY KISSEL SAMPSON DUFF N CICARELLA WITKOS Y CABRERA HASKELL N CHAMPAGNE #PO4CT MILLER PCForCT.com N PASS AS AMENDED BY A C#349 SB 1019 PG 45 AN ACT CONCERNING THE BOARD OF PARDONS AND PAROLES, ERASURE OF CRIMINAL RECORDS FOR CERTAIN MISDEMEANOR AND FELONY PROHIBITING DISCRIMINATION BASED ON ERASED CRIMINAL HISTORY RECORD INFORMATION YEAS: 23 NAYS: 12 ABS: 1 FONFARA Y WINFIELD Y OSTEN Y N HWANG Y MCCRORY FORMICA A FLEXER Y ANWAR Y COHEN KELLY SLAP Y MARONEY BERTHEL Y Y LOPES HARTLEY NNYYYYY Y MINER CASSANO MOORE MARTIN BRADLEY Y KUSHNER NEEDLEMAN NNY KISSEL N SAMPSON DUFF CICARELLA WITKOS Y CABRERA HASKELL PCForCT.com N CHAMPAGNE N SOMERS MILLER Commissioner of Education. Sec. 374. (NEW) (Effective July 1, 2021) (a) Not later than January 1, 2023, the Department of Education, in collaboration with the State Education Resource Center, shall develop a model curriculum for grades kindergarten to grade eight, inclusive, that may be used by local and regional boards of education. June Sp. Sess., Public Act No. 21-2 591 of 790 #PC4CT PCForCT.com content standards, and of adopted by the state board pursuant to the to section 10-4 the by Commissioner Education. of the general statutes, (2) be in accordance with the program of instruction in sec and (8) such model thealfollowings in section 10 stat tutes, Native American Pacific Islander studies, (D) lesbian, gay, bisexual, transgender, queer and other sexual orientations and gender identities studies, (E) climate change, (F) personal financial management June and Public financial Act.No. literacy, 21-2 (G) the military service 591 of 790 and Sp. experience of American veterans, (H) civics and citizenship, including instruction in digital citizenship and content standards, adopted by the state board pursuant to section 10-4 of the general statutes, (2) be in accordance with the program of instruction and subject matter requirements prescribed in section 10-16b of the general statutes, and (3) include and integrate throughout such model curriculum at least the following: (A) The subject matter prescribed in section 10-16b of the general statutes, (B) Native American studies, (C) Asian American and Pacific Islander studies, (D) lesbian, gay, bisexual, transgender, queer and other sexual orientations and gender identities studies, (E) climate change, (F) personal financial management and financial literacy, (G) the military service Doard and content standards, adopted by the state board pursuant to section 10-4 of the general statutes, (2) be in accordance with the program of instruction and subject matter requirements prescribed in section 10-16b of the general statutes, and (3) include and integrate throughout such model curriculum at least the following: (A) The subject matter prescribed in section 10-16b of the general statutes, (B) Native American studies, (C) Asian American and Pacific Islander studies, (D) lesbian, gay, bisexual, transgender, queer and other sexual orientations and gender identities studies, (E) climate change, (F) personal financial management and financial literacy, (G) the MOTOR VEHICLE SALES TAX #PC4CT PCForCT.com MOTOR VEHICLE SALES TAX VEHICLE REGISTRATION FEES TAXES ON ALCOHOLIC BEVERAGES #PC4CT PCForCT.com $50 MILLION ADDITIONAL GOVT ADMIN FEES TAXES ON ALCOHOLIC BEVERAGES 10% SURCHARGE ON SMALL BUSINESS #PC4CT PCForCT.com $50 MILLION LLC'S AND SMALL ADDITIONAL GOVT BUSINESS FEES ADMIN FEES TAXES NEW BUSINESS #PC4CT PCForCT.com TAXES ON DRY CLEANING AND LAUNDRY SERVICES TAXES ON NEW BUSINESS FEES TRADE INS BY #PC4CT PCForCT.com TAXES ON WORK CLOTHING NECESSITIES TAXES ON UBER AND LYFT RIDES FEES ON VEHICLE TRADE INS BY 65% #PC4CT PCForCT.com TAXES ON WORK CLOTHING NECESSITIES TAXES ON BASIC FOOD AND BEVERAGES #PC4CT PCForCT.com #PC4CT PCForCT.com PC for CT 4B NOVEMBER 8TH 4 4B State Senator Paul Crisci Vote for One PC for CT VOTE 4B NOVEMBER 8TH 4 4B State - Senator Paul Crisci Vote for One Paid for by Paul for Senate, Mann Hasen, Treasurer. Approved by Paul Crisci PC for CT VOTE 4B NOVEMBER 8TH State 4 - L 4B State - Senator Paul Crisci Vote for One Paid for by Paul for Senate, Mann Hasen, Treasurer. Approved by Paul Crisci"
x_1167510827513015,0,0,0,0,0,0,0,1,1,Captain Mark Kelly,MARK KELLY FOR SENATE,"I’ve spent my life protecting our country, and I’m not stopping now.",markkelly.com,Mark Kelly: Protecting AZ,,"Mark, Kelly spent his life protecting our country and he's not stopping now. He made sure we had the people and equipment. We need to keep Arizona safe. That's why he's trusted by law enforcement across the state.","MARK KELLY. USE OF TITLES AND PHOTOGRAPHS IN UNIFORM DOES NOT IMPLY THE ENDORSEMENT BY THE NAVY, DOD, OR NASA.","USE OF TITLES AND PHOTOGRAPHS IN UNIFORM DOES NOT IMPLY THE ENDORSEMENT BY THE NAVY, DOD, OR NASA. MARK KELLY USE OF TITLES AND PHOTOGRAPHS IN UNIFORM DOES NOT IMPLY THE ENDORSEMENT BY THE NAVY, DOD, OR NASA. Keeping Arizona safe Sheriff Chris Nanos Pima County NANOS Kelly secured funding for police MARK KELLY Trusted by law enforcement NANOS PAID FOR BY MARK KELLY FOR SENATE PAID FOR BY MARK KELLY FOR SENATE MARK KELLY U.S. SENATE PAID FOR BY MARK KELLY FOR SENATE"
x_1167583927303716,0,0,0,0,0,0,0,1,1,Young Kim,Young Kim for Congress,Increased Benefits. Expanded Mental Health Resources. Lower Wait Times at VA hospitals. Young Kim is fighting to ensure our troops have the highest quality healthcare.,youngkimforcongress.com,Young Kim for Congress,Fighting for Veterans,,,Young Kim FIGHTING FOR VETERANS INCREASE ACCESS TO BENEFITS EXPAND MENTAL HEALTH RESOURCES EXPAND MENTAL HEALTH LOWER WAIT TIMES AT VA HOSPITALS Young Kim EFFECTIVE CARING LEADERSHIP PAID FOR BY YOUNG KIM FOR CONGRESS
x_1167981327402059,0,0,0,0,0,0,1,0,0,Red Wine and Blue,Red Wine and Blue,Your representatives voted against access to contraceptives - soon it will be your turn to make your voice heard.,fb.me,Red Wine and Blue,Take a stand.,,"REPRESENTATIVES WHO VOTED AGAINST ACCESS. TO CONTRACEPTIVES. ALABAMA - ROBERT ADERHOLT, Mo BROOKS, JERRY CARL, BARRY MOORE,. GARY PALMER, MIKE ROGERS. ARIZONA - ANDY BIGGS, PAUL GOSAR, DEBBIE LESKO, DAVID SCHWEIKERT. ARKANSAS - RICK CRAWFORD, FRENCH HILL, BRUCE WESTERMAN, STEVE. WOMACK. CALIFORNIA - KEN CALVERT, CONNIE CONWAY, MIKE GARCIA, DARRELL ISSA,. YOUNG KIM, DOUG LAMALFA, KEVIN McCARTHY, Том McCLINTOCK, JAY. OBERNOLTE, MICHELLE STEEL, DAVID VALADAO. COLORADO - LAUREN BOEBERT, KEN BUCK, DOUG LAMBORN. FLORIDA - GUS BILIRAKIS, VERN BUCHANAN, KAT CAMMACK, MARIO DIAZ-. BALART, BYRON DONALDS, NEAL DUNN, C. SCOTT FRANKLIN, MATT GAETZ,. CARLOS GIMENEZ, BRIAN MAST, BILL POSEY, JOHN RUTHERFORD, MICHAEL. WALTZ, DANIEL WEBSTER. GEORGIA - RICK ALLEN, BUDDY CARTER, ANDREW CLYDE, DREW. 195. REPUBLICANS. VOTED. AGAINST. ACCESS TO. CONTRACEPTIVES. IS YOUR. REPRESENTATIVE. ON THE LIST?. #THEMOREYOUROE. REPRESENTATIVES WHO VOTED AGAINST ACCESS. TO CONTRACEPTIVES. OKLAHOMA - STEPHANIE BICE, Том COLE, KEVIN HERN, FRANK LUCAS,. MARKWAYNE MULLIN. OREGON - CLIFF BENTZ. PENNSYLVANIA -JOHN JOYCE, FRED KELLER, DANIEL MEUSER, SCOTT PERRY,. GUY RESCHENTHALER, LLOYD SMUCKER, GLENN THOMPSON. SOUTH CAROLINA - JEFF DUNCAN, RALPH NORMAN, Том RICE, WILLIAM. TIMMONS, JOE WILSON. SOUTH DAKOTA - DUSTY JOHNSON. TENNESSEE - SCOTT DESJARLAIS, CHUCK FLEISCHMANN, MARK GREEN, DIANA. HARSHBARGER, DAVID KUSTOFF, JOHN ROSE. TEXAS - JODEY ARRINGTON, BRIAN BABIN, KEVIN BRADY, MICHAEL BURGESS,. JOHN CARTER, MICHAEL CLOUD, DAN CRENSHAW, JAKE ELLZEY, PAT FALLON,. MAYRA FLORES, LOUIE GOHMERT, TONY GONZALES, LANCE GOODEN, KAY. GRANGER, RONNY JACKSON, TROY NEHLS, AUGUST PFLUGER, CHIP ROY, PETE. SESSIONS, VAN TAYLOR, BETH. REPRESENTATIVES WHO VOTED AGAINST ACCESS. TO CONTRACEPTIVES. KENTUCKY - ANDY BARR, JAMES COMER, BRETT S. GUTHRIE, THOMAS MASSIE,. HAROLD ROGERS. LOUISIANA - GARRET GRAVES, CLAY HIGGINS, MIKE JOHNSON, JULIA LETLOW.. STEVE SCALISE. MARYLAND - ANDY HARRIS. MICHIGAN - JACK BERGMAN, BILL HUIZENGA, LISA McCLAIN, PETER MEIJER, JOHN. MOOLENAAR, TIM WALBERG. MINNESOTA - TOM EMMER, MICHELLE FISCHBACH, PETE STAUBER. MISSISSIPPI - MICHAEL GUEST, TRENT KELLY, STEVEN PALAZZO. MISSOURI - SAM GRAVES, VICKY HARTZLER, BILLY LONG, BLAINE LUETKEMEYER,. JASON SMITH, ANN WAGNER. MONTANA - MATTHEW ROSENDALE. NEBRASKA - DON BACON, MIKE FLOOD, ADRIAN SMITH. NEVADA - MARK AMODEI. NEW JERSEY - CHRISTOPHER SMITH, JEFF VAN DREW. NEW MEXICO - YVETTE HERRELL. NEW YORK - ANDREW R. GARBARINO, CHRIS JACOBS, NICOLE MALLIOTAKIS, ELISE. STEFANIK, CLAUDIA TENNEY, LEE ZELDIN. NORTH",
x_1168856920364009,0,0,0,0,0,0,0,0,1,Bill Foster,BILL FOSTER FOR CONGRESS,Had a great day at the Naper Pride Fest!,,,,,,
x_1168870997002820,0,0,0,0,0,0,0,1,1,Alek Skarlatos,ALEK FOR OREGON,"Inflation has been devastating to Oregon families. Our paychecks are shrinking and don't go as far as they used to. In Congress, I'll fight every day to protect Oregonians, their jobs, and their wages.",www.alekfororegon.com,Alek Skarlatos | Protecting Oregon Families,,"We live on a rural eight Acres out in Oakland Oregon. We have animals. Three kids. The way that inflation is rising has been detrimental for our family, my paycheck feels like it shrunk, Alek skarlatos will protect our jobs, he will protect our wages, he came from, you know, humble beginnings, like the rest of us, the attacks on Alec. They're not true and I know that he will fight for us. I'm Alex skarlatos and I approve this message.",,"OAKLAND, OR Danica and Joel Pollard SKARLATOS """"I support increasing the minimum wage"""" Gazette-Times CORVALLIS 7/2/2022 """"The attacks on Alek are not true"""" """"The attacks on Alek are not true"""" PAID FOR BY ALEK FOR OREGON. APPROVED BY ALEK SKARLATOS. 2 0 FOR CONGRESS 22 Bring Balance To Washing PAID FOR BY ALEK FOR OREGON. APPROVED BY ALEK SKARLATOS. AL 20 FOR CONGRESS 22 Bring Balance To Washington. PAID FOR BY ALEK FOR OREGON. APPROVED BY ALEK SKARLATOS."
x_1169005083696833,0,0,0,0,0,0,0,1,1,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,RADICAL YADIRA CARAVEO: ❌ Proud to Kill Thousands of Colorado Energy Jobs ❌ Pushed a Gas Tax Hike ❌ Supports Elimination of TABOR Caraveo is WRONG for Colorado. Learn the truth ⬇️,tooradicalforco.com,Learn The Truth >>,Voting to dismantle TABOR.,"Radical politicians like you dare Akira they are failing. You here Avail was proud of her bill. They could kill thousands of Colorado energy jobs because you Derrick here, Aveo is a radical politician focused on her partisan agenda instead of serving you.",,"RADICAL POLITICIAN ARAVEO RADICAL POLITICIAN YADIRA CARAVEO YADIRA CARAVEO - The Denver Post, 10/8/20 - Colorado General Assembly, SB19-181, Sponsors, Introduced 3/1/19 YADIRA CARAVEO: """"PROUD"""" The Denver Post, 10/8/20 - Colorado General SB19-181, Sponsors, Introduced 3/1/19 KILL """"thousands of jobs"""" - Daily Energy Insider, 3/21/19 YADIRA CARAVEO RADICAL YADIRA CARAVEO RADICAL POLITICIAN PAID FOR BY CONGRESSIONAL LEADERSHIP FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ORG. CONGRESSIONAL LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. RADICAL YADIRA CARAVEO a PAID FOR BY CONGRESSIONAL LEADERSHIP FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ORG. CONGRESSIONAL LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. RADICAL YADIRA CARAVEO Partisan Agenda stead of erving You PAID FOR BY CONGRESSIONAL LEADERSHIP FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ORG. CONGRESSIONAL LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. RADICAL YADIRA CARAVEO Partisan Agenda Instead Serving of You PAID FOR BY CONGRESSIONAL LEADERSHIP FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ORG. CONGRESSIONAL LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING."
x_1169157937277383,0,0,0,0,0,0,0,1,1,Morning in America,Morning in America,"Catherine Cortez Masto votes in lockstep with National Democrats, not in favor of Nevadans. She voted for higher taxes, billions in spending, and 87,000 new IRS agents. The extreme Masto-Biden agenda is making it worse for Nevadans.",morninginamerica.info,Catherine Cortez Masto isn’t for you,The truth about Catherine Cortez Masto,,CATHERINE CORTEZ MASTO'S EXTREME. AGENDA:. KILLS JOBS. RAISES TAXES ADDS BILLIONS IN DEBT. PAID FOR BY MORNING IN AMERICA PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. MORNINGINAMERICAJINFO.,
x_1169785527086100,1,0,0,0,0,0,0,0,1,Brian Bengs for U.S. Senate,Brian Bengs for Senate,"I’m asking for your $10 before midnight, but let me tell ya why: I’m running to unseat the second most powerful Republican in the Senate, John Thune. But I’m going to need help from everyday folks to compete with his corporate cash. So I’m humbly asking for $5, $10, $15 -- or whatever you can spare -- to fund my people-powered campaign and flip this seat for Democrats.",secure.actblue.com,CHIP IN NOW >>,Help Brian unseat John Thune,,Par for by DE Bags Ir Desote. SOUTH DAKOTA US SENATE POLL RESULTS. WHEN VOTERS ARE INFORMED OF SEN. THUNE'S RECORD AND BRIAN'S PLATFORM.. BRIAN BENGS. JOHN THUNE. 43%. 41%,
x_1170120623942927,0,0,0,0,0,0,0,0,1,Marc Molinaro,MARC FOR US,"This November, we need to restore public safety. We can't risk the dangerous Josh Riley agenda.",,,,"He still hasn't talked about locking up. Anyone committing any crimes, I don't know why that's so important, this just in protecting our families. From criminals is not important to Democrats like Kathy hochul and Josh Riley. Josh Riley said he was honored to be on the front lines with groups who support defunding the police and broken bail laws allowing violent criminals back on the street within hours of being arrested, a vote for the hochul Riley, agenda is a vote for the release of violent. Criminals reject, the Josh Riley dangerous, Lex on crime agenda,",,"DEFUND An WAY BLACK LIVES MATTER THE ALM witnout attacker Zelain N.Y. law SCHEN - The OUR FAMILIES REJECT JOSH RILEY'S AGENDA PAID FOR BY MARC FOR US. INC. DEFUND ONE WAY BLACK THE 06 NEWS WRGB ALBANY Suspected Lee Zeldin attacker released without bail, Zeldin blames lenient N.Y. laws By ALEC SCHEMMEL The National Desk Friday, July 22nd 2022 JUST UM WS SPECTRUM NEWS DEBATE FOR GOVERNOR OF NEW YORK THE RACE FOR GOVERNOR PROTECTING OUR FAMILIES VIOLENT CRIMINALS BACK ON THE STREETS WITHIN HOURS HOURS OF BEING ARRESTED REJECT JOSH RILEY'S AGENDA PAID FOR BY MARC FOR INC. VIOLENT CRIMINALS NOT IMPORTANT TO HOCHUL AND RILEY VOTING FOR HOCHUL AND RILEY AGENDA M S N S VIOLENT CRIMINALS BACK ON THE STREETS VOTING FOR HOCHUL AND RILEY AGENDA RELEASE OF VIOLENT CRIMINALS REJECT PAID FOR BY MARC FOR US. INC. DEFUND WAY BLACK MATTER THE POLICE DEFUND ON WAY BLACK HATTER THE 06 NEWS WRGB ALBANY Suspected Lee Zeldin attacker released without bail, Zeldin blames lenient N.Y. laws By ALEC SCHEMMEL The National Desk Friday, July 22nd 2022 DEFUND ONE WAY BLACK THE NEWS WRGB ALBANY Suspected Lee Zeldin attacker released without bail, Zeldin blames lenient N.Y. laws By ALEC SCHEMMEL The National Desk Friday, July 22nd 2022 UM SPECTRUM NEWS DEBATE FOR GOVERNOR OF NEW YORK THE RACE FOR GOVERNOR AND RILEY AGENDA RELEASE OF VIOLENT CRIMINALS PAID FOR BY MARC FOR US. INC."
x_1173454120193109,1,0,0,0,0,0,0,0,1,Charles Booker,Booker for Kentucky,"The pundits are wrong about the Senate race in Kentucky. We feel the energy everywhere we go. Kentucky IS winnable and we WILL flip this seat in November. DNC chair Jaime Harrison was just in Kentucky to rally with us, and it was clear that the movement we’re building on the ground is stronger than ever. Will you chip in any amount to our campaign today? Let’s prove the doubters wrong and make history — because Kentucky is worth fighting for.",secure.actblue.com,KY is worth fighting for | Chip in >>>,Charles is running against Rand Paul to flip Kentucky. Can you chip in?,,DONATE,
